horizon_minutes,prediction_origin,target_time,target,year,v4r__prediction,v4r__prediction_lower,v4r__prediction_upper,v4r__exceedance_probability,v4r__forecast_status,v4r__abstain_reasons,v4r__target,naive_previous_lab__prediction,naive_previous_lab__forecast_status,naive_previous_lab__level_substituted,naive_previous_lab__target,anchored_q21__prediction,anchored_q21__forecast_status,anchored_q21__level_substituted,anchored_q21__target,anchored_pak__prediction,anchored_pak__forecast_status,anchored_pak__level_substituted,anchored_pak__target,v3_saved__prediction,v3_saved__prediction_lower,v3_saved__prediction_upper,v3_saved__exceedance_probability,v3_saved__forecast_status,v3_saved__abstain_reasons,v3_saved__target,v3_refit__prediction,v3_refit__prediction_lower,v3_refit__prediction_upper,v3_refit__exceedance_probability,v3_refit__forecast_status,v3_refit__abstain_reasons,v3_refit__target,hgb_fixed__prediction,hgb_fixed__prediction_lower,hgb_fixed__prediction_upper,hgb_fixed__exceedance_probability,hgb_fixed__forecast_status,hgb_fixed__abstain_reasons,hgb_fixed__target,common
0,2024-01-08 14:00:00,2024-01-08 14:00:00,1.0,2024,,,,,abstain,outside_training_support,1.0,3.200000047683716,ok,False,1.0,1.9838969310124717,ok,False,1.0,1.104769428571066,ok,False,1.0,2.3512601421057,,,0.01,ok,,1.0,2.316778016248201,2.024040558552467,2.61254994689505,0.010000000000000009,abstain,outside_training_support,1.0,5.169773409257756,4.672971128044091,6.3326465089903206,0.010000000000000009,abstain,outside_training_support,1.0,False
0,2024-01-08 16:00:00,2024-01-08 16:00:00,2.0,2024,,,,,abstain,outside_training_support,2.0,12.600000381469728,ok,False,2.0,3.399912556012472,ok,False,2.0,4.693915821611881,ok,False,2.0,4.132245700185756,,,0.01,ok,,2.0,4.071635252398798,3.5571620727966575,4.5914413844692215,0.010000000000000009,abstain,outside_training_support,2.0,4.904074297009023,4.432805035259082,6.007181846920085,0.010000000000000009,abstain,outside_training_support,2.0,False
0,2024-01-09 10:00:00,2024-01-09 10:00:00,6.0,2024,,,,,abstain,outside_training_support,6.0,2.0,ok,False,6.0,9.18848760177692,ok,False,6.0,6.784120210291197,ok,False,6.0,8.650206322367383,,,0.1115351433498983,ok,,6.0,8.7312123013734,7.627976309931763,9.845884273031155,0.08725243305201247,abstain,outside_training_support,6.0,8.276179154364243,7.480859058466373,10.137797710013738,0.1083672186266974,abstain,outside_training_support,6.0,False
0,2024-01-10 10:00:00,2024-01-10 10:00:00,9.199999809265137,2024,,,,,abstain,outside_training_support,9.199999809265137,6.0,ok,False,9.199999809265137,11.096721582114698,ok,False,9.199999809265137,8.555715400259944,ok,False,9.199999809265137,10.57572233852116,,,0.6975844805687004,ok,,9.199999809265137,10.834050270457151,9.46510930568686,12.217181473681945,0.8474454788834138,abstain,outside_training_support,9.199999809265137,10.24157158414706,9.257382196444706,12.545279532519205,0.7229979006228417,abstain,outside_training_support,9.199999809265137,False
0,2024-01-11 10:00:00,2024-01-11 10:00:00,4.699999809265137,2024,5.490048441733597,4.847617543097018,6.143701579060366,0.01,ok,,4.699999809265137,9.199999809265137,ok,False,4.699999809265137,5.306523859500885,ok,False,4.699999809265137,5.273805936177572,ok,False,4.699999809265137,6.24335921033768,,,0.0173172525043642,ok,,4.699999809265137,6.23832294836783,5.450077036423493,7.034739700208946,0.010000000000000009,ok,,4.699999809265137,6.728750931859732,6.082134813892111,8.242295691761218,0.02690987735082717,ok,,4.699999809265137,True
0,2024-01-12 10:00:00,2024-01-12 10:00:00,6.800000190734863,2024,6.381477678725161,5.634734096535906,7.141265675087955,0.01,ok,,6.800000190734863,4.699999809265137,ok,False,6.800000190734863,6.553159753481547,ok,False,6.800000190734863,4.690123399098715,ok,False,6.800000190734863,7.117503947429308,,,0.0230641174320606,ok,,6.800000190734863,7.134697757846004,6.233190030989388,8.045550379728695,0.010000000000000009,ok,,6.800000190734863,7.564738393236535,6.837785973268853,9.266327628899363,0.0572304077028255,ok,,6.800000190734863,True
0,2024-01-13 10:00:00,2024-01-13 10:00:00,3.5,2024,,,,,abstain,outside_training_support,3.5,6.800000190734863,ok,False,3.5,2.9032783905665083,ok,False,3.5,4.166358787100762,ok,False,3.5,3.4630909044740856,,,0.01,ok,,3.5,3.424271439431343,2.9915961858640836,3.861431740330439,0.010000000000000009,abstain,outside_training_support,3.5,5.040523666661226,4.556141962112149,6.174323722584228,0.010000000000000009,abstain,outside_training_support,3.5,False
0,2024-01-13 23:00:00,2024-01-13 23:00:00,3.4000000953674316,2024,,,,,abstain,outside_training_support,3.4000000953674316,3.5,ok,False,3.4000000953674316,2.352396051088969,ok,False,3.4000000953674316,9.740084012349447,ok,False,3.4000000953674316,3.2607579273401743,,,0.01,ok,,3.4000000953674316,3.1725753335678553,2.77170324699616,3.5776028005720173,0.010000000000000009,abstain,outside_training_support,3.4000000953674316,4.721058384849547,4.267376494046349,5.782998892372996,0.010000000000000009,abstain,outside_training_support,3.4000000953674316,False
0,2024-01-14 10:00:00,2024-01-14 10:00:00,4.099999904632568,2024,3.6171957429153423,3.193921096739046,4.047864319117385,0.01,ok,,4.099999904632568,3.4000000953674316,ok,False,4.099999904632568,3.4619901180267334,ok,False,4.099999904632568,7.397195180257163,ok,False,4.099999904632568,4.078520713838368,,,0.01,ok,,4.099999904632568,4.012305885885913,3.5053292932670193,4.524537722467297,0.010000000000000009,ok,,4.099999904632568,5.8213425270899295,5.2619260849678335,7.130777601547862,0.010000000000000009,ok,,4.099999904632568,True
0,2024-01-15 10:00:00,2024-01-15 10:00:00,2.299999952316284,2024,,,,,abstain,outside_training_support,2.299999952316284,4.099999904632568,ok,False,2.299999952316284,3.3118515412012743,ok,False,2.299999952316284,5.917932351430258,ok,False,2.299999952316284,3.8981660914623655,,,0.01,ok,,2.299999952316284,3.8552492092931647,3.368117578900888,4.347430373720796,0.010000000000000009,abstain,outside_training_support,2.299999952316284,4.79705749219535,4.336072277453043,5.876093007669796,0.010000000000000009,abstain,outside_training_support,2.299999952316284,False
0,2024-01-16 10:00:00,2024-01-16 10:00:00,6.300000190734863,2024,,,,,abstain,outside_training_support,6.300000190734863,2.299999952316284,ok,False,6.300000190734863,7.214281598726909,ok,False,6.300000190734863,6.93427038192749,ok,False,6.300000190734863,7.233392651937057,,,0.0255471755606045,ok,,6.300000190734863,7.284064109691779,6.363683134816596,8.213985616875204,0.010000000000000009,abstain,outside_training_support,6.300000190734863,7.978948911092091,7.212191897405691,9.773709400252791,0.08555446462866312,abstain,outside_training_support,6.300000190734863,False
0,2024-01-16 20:30:00,2024-01-16 20:30:00,4.199999809265137,2024,,,,,abstain,outside_training_support,4.199999809265137,6.300000190734863,ok,False,4.199999809265137,4.188284317652385,ok,False,4.199999809265137,4.875714619954428,ok,False,4.199999809265137,4.641307528062892,,,0.0101576119929331,ok,,4.199999809265137,4.680360638578921,4.088971707560166,5.277879819306378,0.010000000000000009,abstain,outside_training_support,4.199999809265137,5.785513067372562,5.229539746624096,7.0868887721860405,0.010000000000000009,abstain,outside_training_support,4.199999809265137,False
0,2024-01-17 10:00:00,2024-01-17 10:00:00,5.099999904632568,2024,,,,,abstain,outside_training_support,5.099999904632568,4.199999809265137,ok,False,5.099999904632568,6.463355461756389,ok,False,5.099999904632568,4.567846655845642,ok,False,5.099999904632568,6.9760513589019215,,,0.0199965360610888,ok,,5.099999904632568,7.02320802793267,6.1357876326482295,7.919827291059151,0.010000000000000009,abstain,outside_training_support,5.099999904632568,8.236075235855976,7.4446090261197,10.088672938107212,0.10539742955921105,abstain,outside_training_support,5.099999904632568,False
0,2024-01-18 10:00:00,2024-01-18 10:00:00,5.900000095367432,2024,10.35044972735321,9.139267569270729,11.5827892975467,0.7157676211724169,ok,,5.900000095367432,5.099999904632568,ok,False,5.900000095367432,10.729731957117718,ok,False,5.900000095367432,9.5936781167984,ok,False,5.900000095367432,10.195127506579288,,,0.5879038855640546,ok,,5.900000095367432,10.327279411089847,9.022371690749987,11.645713610795347,0.7002628887985458,ok,,5.900000095367432,10.646774553395177,9.623646174843334,13.041627624690234,0.8131459099640325,ok,,5.900000095367432,True
0,2024-01-19 10:00:00,2024-01-19 10:00:00,8.199999809265137,2024,5.580641437368328,4.92760958680692,6.245080708268406,0.01,ok,,8.199999809265137,5.900000095367432,ok,False,8.199999809265137,5.417362133661906,ok,False,8.199999809265137,7.86356294155121,ok,False,8.199999809265137,5.721182693576316,,,0.0152083273970187,ok,,8.199999809265137,5.739709338921896,5.014465958673742,6.472470484192884,0.010000000000000009,ok,,8.199999809265137,6.049973902675293,5.468586557777376,7.4108366230619565,0.010000000000000009,ok,,8.199999809265137,True
0,2024-01-19 23:45:00,2024-01-19 23:45:00,12.800000190734863,2024,10.020000257262812,8.847486419191933,11.212996033836816,0.5524412417439447,ok,,12.800000190734863,8.199999809265137,ok,False,12.800000190734863,10.08751157919566,ok,False,12.800000190734863,9.471060156822206,ok,False,12.800000190734863,10.09501532645406,,,0.5547212187374628,ok,,12.800000190734863,10.183226898127163,8.896520993465641,11.483270604839943,0.6407213612852731,ok,,12.800000190734863,10.053379401534862,9.087274811410074,12.314755972994472,0.6582710421791043,ok,,12.800000190734863,True
0,2024-01-20 10:00:00,2024-01-20 10:00:00,7.300000190734863,2024,5.200093364415486,4.591592239416184,5.819224029311581,0.01,ok,,7.300000190734863,12.800000190734863,ok,False,7.300000190734863,4.830119570096334,ok,False,7.300000190734863,6.962121367454529,ok,False,7.300000190734863,5.768163221056088,,,0.0154057918506226,ok,,7.300000190734863,5.777538988736794,5.047515627223854,6.515129663847488,0.010000000000000009,ok,,7.300000190734863,6.5631966903722185,5.932489920518059,8.039502182953457,0.02414707542108241,ok,,7.300000190734863,True
0,2024-01-20 22:00:00,2024-01-20 22:00:00,6.599999904632568,2024,4.031507297637512,3.5597510128672156,4.511504408997135,0.01,ok,,6.599999904632568,7.300000190734863,ok,False,6.599999904632568,3.987065752347311,ok,False,6.599999904632568,2.3726604382197065,ok,False,6.599999904632568,4.656743415444036,,,0.0102377805381742,ok,,6.599999904632568,4.626547753133921,4.0419583718199545,5.217196901035566,0.010000000000000009,ok,,6.599999904632568,6.132754241556701,5.543411913347082,7.512237319481581,0.010000000000000009,ok,,6.599999904632568,True
0,2024-01-21 10:00:00,2024-01-21 10:00:00,10.100000381469728,2024,6.322856652098622,5.582972746871124,7.0756651439316425,0.01,ok,,10.100000381469728,6.599999904632568,ok,False,10.100000381469728,6.230592052141826,ok,False,10.100000381469728,6.889150977134705,ok,False,10.100000381469728,6.509967726353089,,,0.0183269184892171,ok,,10.100000381469728,6.468368998260244,5.651055521220695,7.294154625253476,0.010000000000000009,ok,,10.100000381469727,6.832908784765083,6.176283357910339,8.369882495160345,0.02861346042341839,ok,,10.100000381469727,True
0,2024-01-21 22:00:00,2024-01-21 22:00:00,5.800000190734863,2024,4.840392485840269,4.27398260304328,5.416696641958667,0.01,ok,,5.800000190734863,10.100000381469728,ok,False,5.800000190734863,4.727150956789652,ok,False,5.800000190734863,3.1007753610610966,ok,False,5.800000190734863,5.108918059673573,,,0.0124753633496634,ok,,5.800000190734863,5.129080125741576,4.480993055768944,5.783885169899268,0.010000000000000009,abstain,outside_training_support,5.800000190734863,5.760501497635676,5.206931726118162,7.056251176059482,0.010000000000000009,ok,,5.800000190734863,False
0,2024-01-22 10:00:00,2024-01-22 10:00:00,7.0,2024,6.233871945389702,5.504400794385165,6.97608578886366,0.01,ok,,7.0,5.800000190734863,ok,False,7.0,6.395139733950296,ok,False,7.0,3.693171342213948,ok,False,7.0,6.440458919837833,,,0.0180677251423434,ok,,7.0,6.448829131146793,5.633984622209663,7.272120197081436,0.010000000000000009,ok,,7.0,6.80406234819065,6.150208991668698,8.334547428918802,0.028144268530473804,ok,,7.0,True
0,2024-01-23 10:00:00,2024-01-23 10:00:00,9.600000381469728,2024,9.195977831011252,8.119888910390888,10.290864301289796,0.1511686378057553,ok,,9.600000381469728,7.0,ok,False,9.600000381469728,9.310705105463663,ok,False,9.600000381469728,8.436155954996746,ok,False,9.600000381469728,8.969414928594526,,,0.1750628949969537,ok,,9.600000381469728,9.017846707157691,7.878392905183951,10.169111917785282,0.1356931659899645,ok,,9.600000381469727,9.107447365910083,8.232244476105453,11.156048863624004,0.28333944372372044,ok,,9.600000381469727,True
0,2024-01-24 10:00:00,2024-01-24 10:00:00,8.5,2024,7.811009684146176,6.89698606051117,8.740999836313156,0.0204019381319068,ok,,8.5,9.600000381469728,ok,False,8.5,7.93380570411682,ok,False,8.5,4.1896216074625645,ok,False,8.5,8.807326075936322,,,0.1271482306715757,ok,,8.5,8.817933588538272,7.7037398924936475,9.943676850735322,0.09482651202591563,ok,,8.5,9.036528585841547,8.168140813244154,11.069177828963445,0.24751675849649712,ok,,8.5,True
0,2024-01-25 10:00:00,2024-01-25 10:00:00,10.199999809265137,2024,9.008998944137645,7.954789796636795,10.081623436709446,0.108822230001107,ok,,10.199999809265137,8.5,ok,False,10.199999809265137,9.083328803380327,ok,False,10.199999809265137,7.189054489135742,ok,False,10.199999809265137,8.941584320637368,,,0.1661194724384606,ok,,10.199999809265137,8.94984302041065,7.818981852790591,10.092426526714732,0.11655188624513835,ok,,10.199999809265137,9.360220650000501,8.460726880456132,11.465680201081604,0.37145742594919584,ok,,10.199999809265137,True
0,2024-01-26 10:00:00,2024-01-26 10:00:00,8.899999618530273,2024,8.755257167786663,7.730740209550237,9.797670796111465,0.0774311882270285,ok,,8.899999618530273,10.199999809265137,ok,False,8.899999618530273,8.740928252538046,ok,False,8.899999618530273,6.756357113520304,ok,False,8.899999618530273,9.366687281371986,,,0.312394894091329,ok,,8.899999618530273,9.354864473345105,8.172826650209178,10.549155124765232,0.27845767310302594,ok,,8.899999618530273,8.617070681003138,7.78899176287578,10.555368339366355,0.13821643654670956,ok,,8.899999618530273,True
0,2024-01-27 10:00:00,2024-01-27 10:00:00,9.0,2024,8.473082940043039,7.481585261076247,9.481900495182892,0.046273920424351,ok,,9.0,8.899999618530273,ok,False,9.0,8.354049762090048,ok,False,9.0,9.083699067433676,ok,False,9.0,8.319565509109253,,,0.0743051095863674,ok,,9.0,8.301167505163328,7.252270004269736,9.360937721561136,0.04761432962819856,ok,,9.0,8.523382847894103,7.704307095964935,10.440606650157623,0.13309933131585194,ok,,9.0,True
0,2024-01-28 10:00:00,2024-01-28 10:00:00,9.899999618530272,2024,9.15500749189223,8.083712811624574,10.24501597411899,0.1430636525087092,ok,,9.899999618530272,9.0,ok,False,9.899999618530272,9.049827178319294,ok,False,9.899999618530272,10.00868554910024,ok,False,9.899999618530272,9.01707594438059,,,0.1928975926875691,ok,,9.899999618530272,8.983845599002986,7.848688021307205,10.13077005133068,0.11967728120864884,ok,,9.899999618530273,8.926631965942947,8.068804983372738,10.934561397785929,0.21599977273685467,ok,,9.899999618530273,True
0,2024-01-29 10:00:00,2024-01-29 10:00:00,9.600000381469728,2024,9.602717519228325,8.479032999737445,10.746031007246344,0.3039999340109598,ok,,9.600000381469728,9.899999618530272,ok,False,9.600000381469728,9.569288611412048,ok,False,9.600000381469728,8.657345533370973,ok,False,9.600000381469728,9.453837044731248,,,0.341044419500646,ok,,9.600000381469728,9.457885641811258,8.262830535735786,10.66532851138998,0.31647487537446517,ok,,9.600000381469727,9.474700403168479,8.564205415964398,11.605910681580236,0.42842383056181754,ok,,9.600000381469727,True
0,2024-01-30 10:00:00,2024-01-30 10:00:00,7.599999904632568,2024,,,,,abstain,outside_training_support,7.599999904632568,9.600000381469728,ok,False,7.599999904632568,6.444510420163472,ok,False,7.599999904632568,3.293235301971436,ok,False,7.599999904632568,6.989584143316499,,,0.020275893283587,ok,,7.599999904632568,6.967155617531356,6.086817748066619,7.856618938428786,0.010000000000000009,ok,,7.599999904632568,6.63031333883065,5.993156827097695,8.121715846088923,0.025275439512865483,abstain,outside_training_support,7.599999904632568,False
0,2024-01-30 14:07:00,2024-01-30 14:07:00,20.600000381469727,2024,15.780899050860958,13.934260124786851,17.659795800845746,0.99,ok,,20.600000381469727,7.599999904632568,ok,False,20.600000381469727,16.580934484799705,ok,False,20.600000381469727,11.744372129440308,ok,False,20.600000381469727,14.186868992600475,,,0.9614237877021068,ok,,20.600000381469727,14.303334359839925,12.496030549243418,16.129372412958276,0.99,ok,,20.600000381469727,12.564398756909851,11.356991493501928,15.39059638146328,0.9782289114669893,ok,,20.600000381469727,True
0,2024-01-30 16:25:00,2024-01-30 16:25:00,4.400000095367432,2024,5.7859882497675885,5.108927260188208,6.474876410252043,0.01,ok,,4.400000095367432,7.599999904632568,ok,False,4.400000095367432,5.6449293692906695,ok,False,4.400000095367432,5.99590516090393,ok,False,4.400000095367432,6.542691349527639,,,0.0184479858909399,ok,,4.400000095367432,6.444815350777561,5.630478004742012,7.26759399663541,0.010000000000000009,ok,,4.400000095367432,5.790965189253437,5.234467933242543,7.093567277772705,0.010000000000000009,ok,,4.400000095367432,True
0,2024-01-30 22:30:00,2024-01-30 22:30:00,1.0,2024,23.987259597463648,21.18033413904977,26.843217547226786,0.99,ok,,1.0,4.400000095367432,ok,False,1.0,26.168776313463848,ok,False,1.0,9.600000381469725,ok,True,1.0,18.610300967687824,,,0.9828064400710111,ok,,1.0,18.959785542565687,16.56411389027027,21.380290370929046,0.99,ok,,1.0,10.415312703325807,9.414427229061117,12.758101450374465,0.7652791641367624,ok,,1.0,True
0,2024-01-31 10:00:00,2024-01-31 10:00:00,3.299999952316284,2024,,,,,abstain,outside_training_support,3.299999952316284,1.0,ok,False,3.299999952316284,1.4136760632197063,ok,False,3.299999952316284,13.642387628555298,ok,False,3.299999952316284,2.926129854954807,,,0.01,ok,,3.299999952316284,2.732663613748457,2.38737675699478,3.081529662708837,0.010000000000000009,abstain,outside_training_support,3.299999952316284,4.042847441411238,3.654339924254834,4.9522332430250735,0.010000000000000009,abstain,outside_training_support,3.299999952316284,False
0,2024-01-31 15:00:00,2024-01-31 15:00:00,2.9000000953674316,2024,5.930697305312098,5.236702846095616,6.636814736022517,0.01,ok,,2.9000000953674316,3.299999952316284,ok,False,2.9000000953674316,5.9623234669367475,ok,False,2.9000000953674316,8.45458420117696,ok,False,2.9000000953674316,6.36796246006352,,,0.0177943935987547,ok,,2.9000000953674316,6.332436444370926,5.5322987821762055,7.1408682145770035,0.010000000000000009,ok,,2.9000000953674316,4.8360738808894865,4.371339288877907,5.923885624115013,0.010000000000000009,ok,,2.9000000953674316,True
0,2024-02-01 10:00:00,2024-02-01 10:00:00,7.300000190734863,2024,,,,,abstain,outside_training_support,7.300000190734863,2.9000000953674316,ok,False,7.300000190734863,10.014502684275309,ok,False,7.300000190734863,8.20614473025004,ok,False,7.300000190734863,10.291953910309466,,,0.6176901271432301,ok,,7.300000190734863,10.396594851732736,9.082928749825651,11.723878221086258,0.7283995061520733,abstain,outside_training_support,7.300000190734863,9.682309979505845,8.75186423180199,11.86021932429008,0.504816718993609,abstain,outside_training_support,7.300000190734863,False
0,2024-02-01 22:30:00,2024-02-01 22:30:00,6.300000190734863,2024,,,,,abstain,outside_training_support,6.300000190734863,7.300000190734863,ok,False,6.300000190734863,4.902545551458994,ok,False,6.300000190734863,11.490314563115438,ok,False,6.300000190734863,6.99925002968363,,,0.0204883525147709,ok,,6.300000190734863,6.991454239573719,6.108046107532117,7.884019648933285,0.010000000000000009,abstain,outside_training_support,6.300000190734863,6.6796614944710555,6.037762748532645,8.182164225699085,0.026097817131542134,abstain,outside_training_support,6.300000190734863,False
0,2024-02-02 02:00:00,2024-02-02 02:00:00,19.100000381469727,2024,,,,,abstain,outside_training_support,19.100000381469727,7.300000190734863,ok,False,19.100000381469727,18.787273029486336,ok,False,19.100000381469727,14.154581149419148,ok,False,19.100000381469727,16.0609817694973,,,0.975491110218804,ok,,19.100000381469727,16.615773829660313,14.516280760221163,18.737029932024637,0.99,abstain,outside_training_support,19.100000381469727,12.222932428180068,11.04833922404345,14.972321655786498,0.9697491338219458,abstain,outside_training_support,19.100000381469727,False
0,2024-02-02 07:00:00,2024-02-02 07:00:00,11.600000381469728,2024,16.724610336187933,14.767540820016038,18.715866721780937,0.99,ok,,11.600000381469728,19.100000381469727,ok,False,11.600000381469728,16.69517030318578,ok,False,11.600000381469728,13.195384105046587,ok,False,11.600000381469728,16.911732245026002,,,0.9786725989258952,ok,,11.600000381469728,17.250676136609364,15.070959719953546,19.45298716947694,0.99,ok,,11.600000381469727,13.96131290045049,12.61966568526289,17.1017281418245,0.99,ok,,11.600000381469727,True
0,2024-02-02 10:00:00,2024-02-02 10:00:00,5.300000190734863,2024,8.322466806439468,7.34859382770748,9.313351786064397,0.0369109660248598,ok,,5.300000190734863,19.100000381469727,ok,False,5.300000190734863,8.16704644759496,ok,False,5.300000190734863,4.444349606831868,ok,False,5.300000190734863,9.754526947421295,,,0.4483869841486531,ok,,5.300000190734863,9.848858311433906,8.604401689748753,11.106214785386216,0.5207005490460251,ok,,5.300000190734863,9.807148773360106,8.864706330122228,12.013138976565758,0.5386951861576904,ok,,5.300000190734863,True
0,2024-02-03 10:00:00,2024-02-03 10:00:00,7.300000190734863,2024,6.587514918105537,5.816661404965302,7.371834007291367,0.01,ok,,7.300000190734863,5.300000190734863,ok,False,7.300000190734863,6.54076608022054,ok,False,7.300000190734863,8.124784469604494,ok,False,7.300000190734863,6.572816674145469,,,0.018558906259906,ok,,7.300000190734863,6.53172255891885,5.706404016157379,7.365596230954781,0.010000000000000009,ok,,7.300000190734863,7.000037421787214,6.327351351349902,8.574604539243598,0.03575109905564955,ok,,7.300000190734863,True
