date,F1,F2,P3,W4,T5,T6,W7,P8,F9,W10,T11,T12,P13,F14,F15,T16,F17,T18,F19,Q20,Q21,F22,T23,P24,F25,F26,test_case
2023-01-01 05:00:00,2.5615930557250977,88912.3125,3.684538125991821,1.8257633447647093,359.83123779296875,355.6781921386719,0.1427665650844574,0.1123357787728309,169.55833435058594,1.977288842201233,360.3964538574219,174.4478759765625,3.853029251098633,5.7333760261535645,2785.831787109375,29.350963592529297,205.4460906982422,69.45948791503906,164.79246520996094,7599.78076171875,8.665492057800293,11377.84765625,233.77655029296875,0.5941223502159119,12465.65234375,199.4808349609375,base
2023-01-01 05:10:00,2.611325979232788,88826.1796875,3.6960856914520255,1.8404191732406616,360.35247802734375,354.8325500488281,0.144570916891098,0.1116911694407463,169.81739807128906,2.0011086463928223,359.2242736816406,175.303466796875,3.863666534423828,5.766624450683594,2834.720458984375,29.15788459777832,206.1890106201172,69.89317321777344,166.2843475341797,7509.15478515625,8.779909133911133,12384.6533203125,233.9739990234375,0.595410168170929,12466.5302734375,199.96592712402344,base
2023-01-01 05:20:00,2.573148250579834,89003.484375,3.706444263458252,1.865849733352661,360.7321472167969,355.12261962890625,0.1432573497295379,0.1134069040417671,169.8000946044922,1.9707168340682983,358.625732421875,174.8727264404297,3.869678497314453,5.793395042419434,2786.22216796875,29.46730232238769,207.1663055419922,70.1332015991211,166.85061645507812,7616.26904296875,8.503718376159668,12442.1552734375,234.18988037109372,0.5948222279548645,12696.26171875,200.2821044921875,base
2023-01-01 05:30:00,2.635791301727295,88672.8203125,3.706667423248291,1.879688382148743,360.8365173339844,355.4126892089844,0.1437456011772155,0.1138078048825264,170.46307373046875,2.011630058288574,358.6382751464844,174.8011474609375,3.875690221786499,5.81276273727417,2795.487548828125,29.979734420776367,208.14358520507807,70.31207275390625,166.4816436767578,8026.42822265625,8.01849365234375,12058.7685546875,234.22006225585935,0.595461905002594,12896.3662109375,200.3688201904297,base
2023-01-01 05:40:00,2.588022232055664,88595.1796875,3.7106854915618896,1.8866702318191528,360.8923645019531,355.6268615722656,0.1432073265314102,0.1132884249091148,171.7554473876953,1.9750241041183472,358.9129333496094,174.6046600341797,3.8820199966430655,5.832130432128906,2791.23828125,29.352703094482425,209.3153381347656,70.3961181640625,167.21279907226562,8156.4423828125,7.606561660766602,11623.44921875,234.3463897705078,0.5944309830665588,12525.6787109375,201.69485473632807,base
2023-01-01 05:50:00,2.6668527126312256,88687.0390625,3.7191007137298575,1.8762410879135127,360.9955749511719,355.80877685546875,0.1434692591428756,0.1134442463517189,172.118408203125,2.036404609680176,359.1078186035156,174.81124877929688,3.888730764389038,5.850401401519775,2798.302734375,29.142370223999023,210.61590576171875,70.17130279541016,168.6387176513672,7781.06689453125,7.397450447082519,11616.6259765625,234.1970672607422,0.5955110192298889,12527.341796875,202.0941925048828,base
2023-01-01 06:00:00,2.62501859664917,88496.3046875,3.717191457748413,1.8561590909957888,361.1456909179688,355.9637451171875,0.1435474157333374,0.1143212094902992,172.6497039794922,2.003516674041748,359.4867858886719,173.82833862304688,3.886586427688599,5.8675384521484375,2800.44140625,29.12198257446289,211.9164581298828,69.94648742675781,168.03794860839844,7667.564453125,7.26470947265625,11652.666015625,234.2125396728516,0.5954495072364807,12624.142578125,,missing_feed_flow
2023-01-01 06:10:00,2.6426374912261963,88400.9921875,3.714091539382935,1.837600588798523,361.3019104003906,356.0,0.1431626081466674,0.1143868565559387,172.34759521484375,2.0040414333343506,359.5233154296875,174.86843872070312,3.8830394744873047,5.884675979614258,2792.573486328125,28.80909538269043,211.1083831787109,69.81607055664062,167.1198272705078,7607.13037109375,7.23419189453125,11646.783203125,234.07818603515625,0.5942599773406982,13412.4072265625,202.43502807617188,base
2023-01-01 06:20:00,2.5361547470092773,88695.2265625,3.703538656234741,1.8198866844177248,361.2350158691406,356.0362548828125,0.1433113515377044,0.1146337538957595,171.46441650390625,1.963467478752136,359.6148681640625,173.22470092773438,3.8759024143218994,5.855549335479736,2795.49658203125,28.62809562683105,209.25393676757807,69.72421264648438,167.9474639892578,7880.859375,7.225070953369141,11596.974609375,234.1299743652344,0.593906581401825,12597.1328125,201.72329711914065,base
2023-01-01 06:30:00,2.585855722427368,88613.1328125,3.6895675659179688,1.816465973854065,361.2493591308594,355.92010498046875,0.1435364335775375,0.11342054605484,172.53221130371094,1.9696427583694456,359.700439453125,174.32769775390625,3.855521440505981,5.780140399932861,2772.426513671875,28.05902671813965,207.56378173828125,69.65959167480469,168.59683227539062,7420.33935546875,7.2418212890625,11616.00390625,233.9964141845703,0.5947079658508301,12025.6513671875,203.09642028808597,base
2023-01-01 06:40:00,2.5333287715911865,88092.375,3.6659772396087646,1.8203541040420528,360.9668273925781,355.7254333496094,0.1424334645271301,0.1144022420048713,172.19992065429688,1.9439078569412231,359.5843505859375,173.8165740966797,3.842437744140625,5.704730987548828,2776.10546875,28.916898727416992,208.4513092041016,69.71500396728516,168.04315185546875,7564.08203125,7.476796150207519,11501.5185546875,233.9067230224609,0.5945704579353333,12734.689453125,202.2641143798828,base
2023-01-01 06:50:00,2.608529567718506,88087.5859375,3.659289836883545,1.8084031343460083,360.6503601074219,355.5253601074219,0.1443545371294021,0.1151071190834045,173.12010192871094,1.9976325035095213,359.4071655273437,175.4527587890625,3.8304283618927,5.707254886627197,2791.427001953125,29.2639102935791,209.3388214111328,69.77042388916016,166.85287475585938,7620.849609375,7.408073902130127,11557.8876953125,233.95193481445312,0.5950010418891907,12701.5576171875,203.6699066162109,base
2023-01-01 07:00:00,2.529309034347534,87800.6328125,3.649684429168701,1.7889412641525269,360.6354370117188,355.29498291015625,0.1447331458330154,0.1153879016637802,174.40150451660156,1.968072533607483,359.2851867675781,174.3834686279297,3.818660497665405,5.785162448883057,2763.474853515625,28.31875991821289,210.27232360839844,69.88455200195312,170.4591522216797,7706.91015625,7.452393531799316,11505.890625,233.9590301513672,0.5951368808746338,12655.2783203125,205.13612365722656,base
2023-01-01 07:10:00,2.572256803512573,88118.46875,3.6322543621063232,1.7830352783203125,360.3152465820313,355.0645751953125,0.1434529274702072,0.1155642941594123,175.46395874023438,1.9642882347106927,359.16314697265625,175.498291015625,3.8091483116149902,5.863070011138916,2798.723876953125,29.67577171325684,211.83273315429688,70.03007507324219,171.9733123779297,7619.9375,7.542373657226562,11629.509765625,233.99632263183597,0.5939654111862183,12323.083984375,205.85617065429688,base
2023-01-01 07:20:00,2.492108106613159,87677.5703125,3.6188480854034415,1.7825769186019895,360.01007080078125,355.2653503417969,0.1444689482450485,0.1158555522561073,175.06423950195312,1.883166790008545,358.9189453125,174.2032012939453,3.799636125564575,5.88981819152832,2805.104736328125,29.17856216430664,213.3931579589844,70.16410827636719,171.58209228515625,7490.8505859375,7.691921234130859,11587.615234375,234.2045440673828,0.5959376692771912,12932.619140625,206.2841339111328,base
2023-01-01 07:30:00,2.5381405353546143,87686.609375,3.614982128143311,1.7773737907409668,360.5014343261719,355.7140197753906,0.1446503847837448,0.1160986348986625,175.19561767578125,1.9467744827270508,358.522216796875,175.1276397705078,3.7920403480529785,5.87470817565918,2825.927978515625,28.869001388549805,214.6830596923828,70.22454071044922,170.39195251464844,7969.6630859375,7.749917507171631,11681.1875,234.2643585205078,0.5947657227516174,12551.0439453125,206.1144561767578,base
2023-01-01 07:40:00,2.479644060134888,87612.0234375,3.6111159324646,1.7702946662902832,361.1011962890625,356.1853942871094,0.1434338539838791,0.1168889552354812,176.123046875,1.8997149467468264,358.7968444824219,173.95858764648438,3.786818504333496,5.859597682952881,2779.390625,29.03170585632324,214.84410095214844,70.28497314453125,173.95912170410156,7803.939453125,7.862790107727051,11364.759765625,234.16722106933597,0.5956054925918579,12569.0478515625,207.2041778564453,base
2023-01-01 07:50:00,2.488373041152954,87687.59375,3.603128433227539,1.7691736221313477,361.3622131347656,356.8259582519531,0.1436665952205658,0.1177250072360038,176.10643005371094,1.904439210891724,359.19921875,174.74810791015625,3.7815966606140137,5.830162048339844,2799.443359375,28.94578742980957,215.0051422119141,70.03781127929688,174.32122802734375,7814.0166015625,8.26561450958252,10679.1611328125,234.14556884765625,0.5952325463294983,12723.4013671875,206.9460906982422,base
2023-01-01 08:00:00,2.4726433753967285,87310.203125,3.593599557876587,1.7700921297073364,361.82318115234375,357.466552734375,0.1424714475870132,0.1180766373872757,176.82489013671875,1.8900285959243768,359.80426025390625,174.17079162597656,3.775430917739868,5.792725563049316,2762.55908203125,29.155925750732425,214.9842071533203,69.59397888183594,173.99676513671875,7679.4736328125,8.535807609558105,10453.861328125,234.18988037109372,0.5934988856315613,13067.8798828125,208.12203979492188,base
2023-01-01 08:10:00,2.3799426555633545,87384.6171875,3.5879695415496826,1.7757114171981812,361.82318115234375,357.842529296875,0.1418275684118271,0.1188731342554092,177.13734436035156,1.827128410339356,360.4083251953125,173.4196014404297,3.768944978713989,5.755288600921631,2802.036376953125,28.9647159576416,214.858642578125,69.16485595703125,176.6119842529297,7781.0654296875,8.75091552734375,10367.6689453125,234.1752166748047,0.5941623449325562,12537.10546875,208.75244140625,flatline_signal
2023-01-01 08:20:00,2.497967481613159,87658.515625,3.5823397636413574,1.7828561067581177,362.355712890625,358.03717041015625,0.1452638506889343,0.117175318300724,177.13734436035156,1.874057054519653,360.9026489257813,173.91477966308594,3.7624590396881104,5.733181476593018,2747.165771484375,28.125423431396484,214.7330780029297,68.87867736816406,174.6819610595703,7733.4580078125,8.91569995880127,10401.7978515625,234.17523193359372,0.5947074294090271,12466.6064453125,208.18145751953125,flatline_signal
2023-01-01 08:30:00,2.478336334228516,87603.6015625,3.5699691772460938,1.7862507104873655,362.302978515625,358.2029724121094,0.1419141888618469,0.117950290441513,177.13734436035156,1.894099473953247,360.9635620117188,174.86842346191406,3.752433061599731,5.719635009765625,2798.4404296875,29.12198257446289,214.20643615722656,68.59249114990234,174.0116424560547,7565.91796875,8.949196815490723,10322.087890625,234.02655029296875,0.5938294529914856,12316.712890625,208.9824981689453,flatline_signal
2023-01-01 08:40:00,2.433974504470825,87366.9609375,3.555036783218384,1.7884284257888794,362.1838989257813,358.0579833984375,0.1433653831481933,0.1188229396939277,177.13734436035156,1.8732020854949951,361.135009765625,174.07147216796875,3.7423348426818848,5.706088542938232,2787.71630859375,28.741153717041016,213.52252197265625,68.46573638916016,174.66065979003906,7489.013671875,9.164341926574709,10419.9833984375,233.92926025390625,0.5945485234260559,13006.9951171875,208.240234375,flatline_signal
2023-01-01 08:50:00,2.457172155380249,87487.8125,3.552839517593384,1.7953550815582275,362.2293090820313,357.9129638671875,0.1424306482076645,0.1191988214850425,177.13734436035156,1.914733409881592,361.0679321289063,174.7218475341797,3.7335729598999023,5.708085060119629,2816.3310546875,28.52887535095215,212.838607788086,68.4560317993164,173.72853088378906,7689.52099609375,9.054574966430664,10364.431640625,233.92926025390625,0.594706118106842,12975.4677734375,209.38848876953125,flatline_signal
2023-01-01 09:00:00,2.4863312244415283,87549.2578125,3.550642251968384,1.803740620613098,362.10980224609375,358.0189208984375,0.1418177932500839,0.1185140609741211,177.13734436035156,1.9026354551315308,361.0431518554688,174.48019409179688,3.729287624359131,5.718454837799072,2767.031005859375,29.15610885620117,213.8150177001953,68.44458770751953,175.6346893310547,7374.57373046875,9.260554313659668,10464.3369140625,233.9218597412109,0.5953318476676941,12456.615234375,209.5020294189453,flatline_signal
2023-01-01 09:10:00,2.423094749450684,87376.2734375,3.5475616455078125,1.809907913208008,362.4747314453125,358.3220520019531,0.1459860801696777,0.1198169738054275,177.13734436035156,1.8585106134414675,361.0432434082031,174.40696716308594,3.72500228881836,5.728824615478516,2853.139892578125,29.175098419189453,214.8756866455078,68.4057846069336,174.90545654296875,7631.841796875,8.962915420532227,10456.1650390625,233.89202880859372,0.5957241058349609,13142.5712890625,209.5965118408203,flatline_signal
2023-01-01 09:20:00,2.500044822692871,87567.5625,3.541524171829224,1.8154433965682983,362.6981506347656,358.62408447265625,0.1426191329956054,0.1189357414841651,177.13734436035156,1.9117987155914309,361.1959838867188,174.5824432373047,3.7205889225006095,5.761359214782715,2778.2529296875,28.941307067871097,215.81918334960932,68.36697387695312,175.26136779785156,7667.50732421875,8.856060981750488,10482.904296875,234.0267639160156,0.595019519329071,12342.1806640625,210.6217803955078,flatline_signal
2023-01-01 09:30:00,2.5457234382629395,87433.7734375,3.535486936569214,1.823567152023316,363.08197021484375,358.902099609375,0.1474811285734176,0.1190836429595947,179.01499938964844,1.9434447288513184,361.53125,174.8903045654297,3.716011047363281,5.8041672706604,2811.89208984375,29.03979682922364,216.34310913085932,68.25469970703125,177.4133758544922,8170.17333984375,8.55252742767334,10482.9697265625,234.11541748046875,0.5956054925918579,12498.6162109375,211.0813751220703,base
2023-01-01 09:40:00,2.5693359375,87682.84375,3.5326356887817383,1.8324280977249143,363.3345947265625,359.1800842285156,0.145682618021965,0.1199501752853393,179.132568359375,1.9113011360168457,361.7268371582031,174.9342803955078,3.711433172225952,5.846975326538086,2768.213623046875,29.82280731201172,216.8670196533203,68.08065032958984,177.34756469726562,7906.4912109375,8.51896858215332,10478.24609375,234.11541748046875,0.5946289300918579,12822.453125,210.27944946289065,base
2023-01-01 09:50:00,2.508819580078125,87372.1015625,3.5317227840423584,1.841048002243042,363.4094848632813,359.3077087402344,0.1439378410577774,0.1197322681546211,178.9701690673828,1.9197990894317627,361.8977355957031,174.3424835205078,3.711849212646485,5.859246253967285,2776.9228515625,29.108259201049805,217.27769470214844,67.90770721435547,176.00167846679688,7418.515625,8.398429870605469,10481.2685546875,234.18988037109372,0.5945897698402405,13187.1376953125,211.0242462158203,base
2023-01-01 10:00:00,2.574037551879883,87857.75,3.5308101177215576,1.8495999574661253,363.4314575195313,359.2955627441406,0.1431801319122314,0.1197313517332077,179.37631225585938,1.961274266242981,362.02581787109375,174.76858520507812,3.7150940895080566,5.857367515563965,2800.26025390625,28.94438743591309,217.28302001953125,67.79409790039062,175.36981201171875,6843.56689453125,8.36938762664795,10397.3310546875,234.15994262695312,0.5948032140731812,12645.8076171875,210.76492309570312,base
