prediction_origin,previous,previous_age_hours,previous_sample_time,previous_available_at,median3,d15,d15_sample_time,d15_available_at,t50,t50_sample_time,t50_available_at,t90,t90_sample_time,t90_available_at,feed_t95,feed_t95_sample_time,feed_t95_available_at,product_t95,product_t95_sample_time,product_t95_available_at,T6,T6_sample_time,F9,F9_sample_time,P13,P13_sample_time,F2,F2_sample_time,index,target_time,target
2023-09-06 07:00:00,57.0,837.0,2023-08-02 10:00:00,2023-08-02 14:00:00,56.400001525878906,835.7000122070312,2023-09-05 10:00:00,2023-09-05 14:00:00,272.0,2023-09-05 10:00:00,2023-09-05 14:00:00,334.0,2023-09-05 10:00:00,2023-09-05 14:00:00,359.0,2023-09-05 10:00:00,2023-09-05 14:00:00,350.0,2023-09-05 10:00:00,2023-09-05 14:00:00,375.5492858886719,2023-09-06 07:00:00,200.87985229492188,2023-09-06 07:00:00,3.886884450912476,2023-09-06 07:00:00,86525.71875,2023-09-06 07:00:00,53.08547133226864,2023-09-06 10:00:00,57.099998474121094
2023-10-05 07:00:00,57.099998474121094,693.0,2023-09-06 10:00:00,2023-09-06 14:00:00,57.0,838.4000244140625,2023-10-03 09:15:00,2023-10-03 13:15:00,276.0,2023-10-04 22:00:00,2023-10-05 02:00:00,330.0,2023-10-04 22:00:00,2023-10-05 02:00:00,345.0,2023-10-04 10:00:00,2023-10-04 14:00:00,344.0,2023-10-04 22:00:00,2023-10-05 02:00:00,361.8497009277344,2023-10-05 07:00:00,161.62109375,2023-10-05 07:00:00,3.9857916831970215,2023-10-05 07:00:00,80986.65625,2023-10-05 07:00:00,52.962750535774944,2023-10-05 10:00:00,57.20000076293945
2023-11-14 07:00:00,57.20000076293945,957.0,2023-10-05 10:00:00,2023-10-05 14:00:00,57.099998474121094,837.7999877929688,2023-11-13 10:00:00,2023-11-13 14:00:00,272.0,2023-11-13 10:00:00,2023-11-13 14:00:00,328.0,2023-11-13 10:00:00,2023-11-13 14:00:00,347.0,2023-11-13 10:00:00,2023-11-13 14:00:00,343.0,2023-11-13 10:00:00,2023-11-13 14:00:00,380.4304809570313,2023-11-14 07:00:00,229.3235321044922,2023-11-14 07:00:00,3.8711867332458496,2023-11-14 07:00:00,87879.9609375,2023-11-14 07:00:00,52.36121367140083,2023-11-14 10:00:00,54.0
2023-12-07 07:00:00,54.0,549.0,2023-11-14 10:00:00,2023-11-14 14:00:00,57.099998474121094,832.9000244140625,2023-12-06 10:00:00,2023-12-06 14:00:00,265.0,2023-12-06 10:00:00,2023-12-06 14:00:00,323.0,2023-12-06 10:00:00,2023-12-06 14:00:00,340.0,2023-12-06 10:00:00,2023-12-06 14:00:00,340.0,2023-12-06 10:00:00,2023-12-06 14:00:00,358.9363098144531,2023-12-07 07:00:00,158.99099731445312,2023-12-07 07:00:00,3.6126351356506334,2023-12-07 07:00:00,94650.4765625,2023-12-07 07:00:00,52.560112630285516,2023-12-07 10:00:00,57.29999923706055
2024-01-10 07:00:00,57.29999923706055,813.0,2023-12-07 10:00:00,2023-12-07 14:00:00,57.20000076293945,838.4000244140625,2024-01-09 10:00:00,2024-01-09 14:00:00,273.0,2024-01-09 10:00:00,2024-01-09 14:00:00,322.0,2024-01-09 10:00:00,2024-01-09 14:00:00,340.0,2024-01-09 10:00:00,2024-01-09 14:00:00,337.0,2024-01-09 10:00:00,2024-01-09 14:00:00,374.1101684570313,2024-01-10 07:00:00,171.75082397460938,2024-01-10 07:00:00,3.895021677017212,2024-01-10 07:00:00,83427.8046875,2024-01-10 07:00:00,52.36073783143672,2024-01-10 10:00:00,53.599998474121094
2024-02-08 07:00:00,53.599998474121094,693.0,2024-01-10 10:00:00,2024-01-10 14:00:00,54.0,836.7000122070312,2024-02-07 10:00:00,2024-02-07 14:00:00,269.0,2024-02-07 10:00:00,2024-02-07 14:00:00,321.0,2024-02-07 10:00:00,2024-02-07 14:00:00,344.0,2024-02-07 10:00:00,2024-02-07 14:00:00,337.0,2024-02-07 10:00:00,2024-02-07 14:00:00,372.2464904785156,2024-02-08 07:00:00,193.44549560546875,2024-02-08 07:00:00,3.982486248016357,2024-02-08 07:00:00,78529.359375,2024-02-08 07:00:00,52.11024474091596,2024-02-08 10:00:00,54.5
2024-03-06 07:00:00,54.5,645.0,2024-02-08 10:00:00,2024-02-08 14:00:00,54.5,834.2999877929688,2024-03-05 10:00:00,2024-03-05 14:00:00,266.0,2024-03-05 10:00:00,2024-03-05 14:00:00,318.0,2024-03-05 10:00:00,2024-03-05 14:00:00,336.0,2024-03-05 10:00:00,2024-03-05 14:00:00,332.0,2024-03-05 10:00:00,2024-03-05 14:00:00,382.0793151855469,2024-03-06 07:00:00,237.7915954589844,2024-03-06 07:00:00,3.860605001449585,2024-03-06 07:00:00,101129.7109375,2024-03-06 07:00:00,52.292063745242785,2024-03-06 10:00:00,53.099998474121094
2024-04-25 07:00:00,53.099998474121094,1197.0,2024-03-06 10:00:00,2024-03-06 14:00:00,53.599998474121094,837.4000244140625,2024-04-24 10:00:00,2024-04-24 14:00:00,277.0,2024-04-24 10:00:00,2024-04-24 14:00:00,338.0,2024-04-24 10:00:00,2024-04-24 14:00:00,361.0,2024-04-24 22:00:00,2024-04-25 02:00:00,356.0,2024-04-24 10:00:00,2024-04-24 14:00:00,354.8367614746094,2024-04-25 07:00:00,233.8100128173828,2024-04-25 07:00:00,3.8656842708587646,2024-04-25 07:00:00,88771.90625,2024-04-25 07:00:00,53.50203314900034,2024-04-25 10:00:00,55.79999923706055
2024-05-01 07:00:00,55.79999923706055,141.0,2024-04-25 10:00:00,2024-04-25 14:00:00,54.5,838.7999877929688,2024-04-30 10:00:00,2024-04-30 14:00:00,275.0,2024-04-30 10:00:00,2024-04-30 14:00:00,335.0,2024-04-30 10:00:00,2024-04-30 14:00:00,360.0,2024-04-30 10:00:00,2024-04-30 14:00:00,352.0,2024-04-30 10:00:00,2024-04-30 14:00:00,356.6690368652344,2024-05-01 07:00:00,235.9723358154297,2024-05-01 07:00:00,3.917948007583618,2024-05-01 07:00:00,87666.84375,2024-05-01 07:00:00,52.627540527169344,2024-05-01 10:00:00,55.900001525878906
2024-07-03 07:00:00,,1509.0,2024-05-01 10:00:00,2024-05-01 14:00:00,,836.2999877929688,2024-07-02 10:00:00,2024-07-02 14:00:00,275.0,2024-07-02 10:00:00,2024-07-02 14:00:00,335.0,2024-07-02 10:00:00,2024-07-02 14:00:00,358.0,2024-07-02 10:00:00,2024-07-02 14:00:00,354.0,2024-07-02 10:00:00,2024-07-02 14:00:00,360.40179443359375,2024-07-03 07:00:00,242.3343048095703,2024-07-03 07:00:00,3.952870607376098,2024-07-03 07:00:00,81519.8515625,2024-07-03 07:00:00,53.48666313945591,2024-07-03 10:00:00,53.599998474121094
2024-08-08 07:00:00,53.599998474121094,861.0,2024-07-03 10:00:00,2024-07-03 14:00:00,55.79999923706055,836.0999755859375,2024-08-07 10:00:00,2024-08-07 14:00:00,276.0,2024-08-07 10:00:00,2024-08-07 14:00:00,336.0,2024-08-07 10:00:00,2024-08-07 14:00:00,360.0,2024-08-07 10:00:00,2024-08-07 14:00:00,350.0,2024-08-07 10:00:00,2024-08-07 14:00:00,357.0870361328125,2024-08-08 07:00:00,219.18505859375,2024-08-08 07:00:00,3.909122467041016,2024-08-08 07:00:00,97169.0625,2024-08-08 07:00:00,53.75422923920996,2024-08-08 10:00:00,54.70000076293945
2024-09-20 07:00:00,54.70000076293945,1029.0,2024-08-08 10:00:00,2024-08-08 14:00:00,54.70000076293945,832.5,2024-09-19 10:00:00,2024-09-19 14:00:00,270.0,2024-09-19 10:00:00,2024-09-19 14:00:00,328.0,2024-09-19 10:00:00,2024-09-19 14:00:00,348.0,2024-09-19 10:00:00,2024-09-19 14:00:00,344.0,2024-09-19 10:00:00,2024-09-19 14:00:00,354.45819091796875,2024-09-20 07:00:00,223.3032073974609,2024-09-20 07:00:00,3.940035104751587,2024-09-20 07:00:00,88285.2265625,2024-09-20 07:00:00,53.78492362273323,2024-09-20 10:00:00,53.599998474121094
2024-10-03 07:00:00,53.599998474121094,309.0,2024-09-20 10:00:00,2024-09-20 14:00:00,53.599998474121094,838.0999755859375,2024-10-02 10:00:00,2024-10-02 14:00:00,275.0,2024-10-02 10:00:00,2024-10-02 14:00:00,325.0,2024-10-02 10:00:00,2024-10-02 14:00:00,342.0,2024-10-02 10:00:00,2024-10-02 14:00:00,340.0,2024-10-02 10:00:00,2024-10-02 14:00:00,351.974853515625,2024-10-03 07:00:00,184.6499786376953,2024-10-03 07:00:00,3.7491822242736816,2024-10-03 07:00:00,94026.9765625,2024-10-03 07:00:00,52.86712287074147,2024-10-03 10:00:00,55.79999923706055
2024-11-12 07:00:00,55.79999923706055,957.0,2024-10-03 10:00:00,2024-10-03 14:00:00,54.70000076293945,834.5,2024-11-10 10:00:00,2024-11-10 14:00:00,272.0,2024-11-10 10:00:00,2024-11-10 14:00:00,327.0,2024-11-10 10:00:00,2024-11-10 14:00:00,347.0,2024-11-10 10:00:00,2024-11-10 14:00:00,342.0,2024-11-10 10:00:00,2024-11-10 14:00:00,355.7008361816406,2024-11-12 07:00:00,216.5796661376953,2024-11-12 07:00:00,3.856343507766724,2024-11-12 07:00:00,95117.2421875,2024-11-12 07:00:00,53.50240986459494,2024-11-12 10:00:00,55.20000076293945
2024-12-10 07:00:00,55.20000076293945,669.0,2024-11-12 10:00:00,2024-11-12 14:00:00,55.20000076293945,833.5999755859375,2024-12-09 10:00:00,2024-12-09 14:00:00,271.0,2024-12-09 10:00:00,2024-12-09 14:00:00,330.0,2024-12-09 10:00:00,2024-12-09 14:00:00,346.0,2024-12-09 10:00:00,2024-12-09 14:00:00,346.0,2024-12-09 10:00:00,2024-12-09 14:00:00,348.56640625,2024-12-10 07:00:00,214.66030883789065,2024-12-10 07:00:00,3.79728627204895,2024-12-10 07:00:00,97556.2265625,2024-12-10 07:00:00,53.60907180745278,2024-12-10 10:00:00,53.29999923706055
2025-01-01 07:00:00,53.29999923706055,525.0,2024-12-10 10:00:00,2024-12-10 14:00:00,55.20000076293945,833.0,2024-12-31 10:00:00,2024-12-31 14:00:00,262.0,2024-12-31 10:00:00,2024-12-31 14:00:00,319.0,2024-12-31 10:00:00,2024-12-31 14:00:00,345.0,2024-12-31 10:00:00,2024-12-31 14:00:00,335.0,2024-12-31 10:00:00,2024-12-31 14:00:00,348.08740234375,2025-01-01 07:00:00,150.31753540039062,2025-01-01 07:00:00,3.927244186401367,2025-01-01 07:00:00,90669.3046875,2025-01-01 07:00:00,51.84569546496448,2025-01-01 10:00:00,53.20000076293945
2025-02-07 07:00:00,53.20000076293945,885.0,2025-01-01 10:00:00,2025-01-01 14:00:00,53.29999923706055,834.9000244140625,2025-02-05 10:00:00,2025-02-05 14:00:00,275.0,2025-02-05 10:00:00,2025-02-05 14:00:00,331.0,2025-02-05 10:00:00,2025-02-05 14:00:00,346.0,2025-02-06 10:00:00,2025-02-06 14:00:00,347.0,2025-02-05 10:00:00,2025-02-05 14:00:00,356.5072937011719,2025-02-07 07:00:00,211.248291015625,2025-02-07 07:00:00,3.890714645385742,2025-02-07 07:00:00,85349.359375,2025-02-07 07:00:00,53.97198914756268,2025-02-07 10:00:00,52.0
2025-03-11 07:00:00,52.0,765.0,2025-02-07 10:00:00,2025-02-07 14:00:00,53.20000076293945,834.5999755859375,2025-03-10 10:00:00,2025-03-10 14:00:00,274.0,2025-03-10 10:00:00,2025-03-10 14:00:00,337.0,2025-03-10 10:00:00,2025-03-10 14:00:00,355.0,2025-03-11 00:28:53,2025-03-11 04:28:53,351.0,2025-03-10 10:00:00,2025-03-10 14:00:00,358.8782958984375,2025-03-11 07:00:00,229.0037536621093,2025-03-11 07:00:00,3.873990535736084,2025-03-11 07:00:00,93874.171875,2025-03-11 07:00:00,53.875736402028,2025-03-11 10:00:00,52.70000076293945
2025-06-05 07:00:00,,2061.0,2025-03-11 10:00:00,2025-03-11 14:00:00,,836.4000244140625,2025-06-04 10:00:00,2025-06-04 14:00:00,280.0,2025-06-04 10:00:00,2025-06-04 14:00:00,343.0,2025-06-04 10:00:00,2025-06-04 14:00:00,362.0,2025-06-04 10:00:00,2025-06-04 14:00:00,360.0,2025-06-04 10:00:00,2025-06-04 14:00:00,361.9982299804688,2025-06-05 07:00:00,219.5224609375,2025-06-05 07:00:00,3.9755492210388175,2025-06-05 07:00:00,85316.421875,2025-06-05 07:00:00,54.42193371379403,2025-06-05 10:00:00,53.29999923706055
2025-07-10 07:00:00,53.29999923706055,837.0,2025-06-05 10:00:00,2025-06-05 14:00:00,52.70000076293945,836.2000122070312,2025-07-09 10:00:00,2025-07-09 14:00:00,280.0,2025-07-09 10:00:00,2025-07-09 14:00:00,341.0,2025-07-09 10:00:00,2025-07-09 14:00:00,362.0,2025-07-09 10:00:00,2025-07-09 14:00:00,357.0,2025-07-09 10:00:00,2025-07-09 14:00:00,367.0426635742188,2025-07-10 07:00:00,237.2045745849609,2025-07-10 07:00:00,3.943328619003296,2025-07-10 07:00:00,99274.828125,2025-07-10 07:00:00,54.49105510189679,2025-07-10 10:00:00,53.0
2025-08-04 03:00:00,53.0,593.0,2025-07-10 10:00:00,2025-07-10 14:00:00,53.0,,2025-07-30 10:00:00,2025-07-30 14:00:00,277.0,2025-08-03 10:00:00,2025-08-03 14:00:00,342.0,2025-08-03 10:00:00,2025-08-03 14:00:00,360.0,2025-08-03 10:00:00,2025-08-03 14:00:00,359.0,2025-08-03 10:00:00,2025-08-03 14:00:00,369.543701171875,2025-08-04 03:00:00,239.4201202392578,2025-08-04 03:00:00,3.9977927207946777,2025-08-04 03:00:00,99286.078125,2025-08-04 03:00:00,,2025-08-04 06:00:00,52.20000076293945
2025-08-04 07:00:00,53.0,597.0,2025-07-10 10:00:00,2025-07-10 14:00:00,53.0,,2025-07-30 10:00:00,2025-07-30 14:00:00,277.0,2025-08-03 10:00:00,2025-08-03 14:00:00,342.0,2025-08-03 10:00:00,2025-08-03 14:00:00,360.0,2025-08-03 10:00:00,2025-08-03 14:00:00,359.0,2025-08-03 10:00:00,2025-08-03 14:00:00,370.7877502441406,2025-08-04 07:00:00,242.88525390625,2025-08-04 07:00:00,3.9132485389709473,2025-08-04 07:00:00,98284.015625,2025-08-04 07:00:00,,2025-08-04 10:00:00,52.20000076293945
2025-09-03 07:00:00,52.20000076293945,717.0,2025-08-04 10:00:00,2025-08-04 14:00:00,52.20000076293945,,2025-08-27 10:00:00,2025-08-27 14:00:00,276.0,2025-09-02 10:00:00,2025-09-02 14:00:00,330.0,2025-09-02 10:00:00,2025-09-02 14:00:00,351.0,2025-09-02 10:00:00,2025-09-02 14:00:00,345.0,2025-09-02 10:00:00,2025-09-02 14:00:00,362.0021362304688,2025-09-03 07:00:00,201.0053558349609,2025-09-03 07:00:00,3.947789192199707,2025-09-03 07:00:00,87568.84375,2025-09-03 07:00:00,,2025-09-03 10:00:00,54.5
2025-10-01 07:00:00,54.5,669.0,2025-09-03 10:00:00,2025-09-03 14:00:00,52.20000076293945,,2025-09-24 10:00:00,2025-09-24 14:00:00,274.0,2025-09-30 10:00:00,2025-09-30 14:00:00,326.0,2025-09-30 10:00:00,2025-09-30 14:00:00,345.0,2025-09-30 10:00:00,2025-09-30 14:00:00,341.0,2025-09-30 10:00:00,2025-09-30 14:00:00,360.822021484375,2025-10-01 07:00:00,234.43722534179688,2025-10-01 07:00:00,3.9350876808166495,2025-10-01 07:00:00,97981.125,2025-10-01 07:00:00,,2025-10-01 10:00:00,53.29999923706055
2025-11-05 07:00:00,53.29999923706055,837.0,2025-10-01 10:00:00,2025-10-01 14:00:00,53.29999923706055,,2025-11-01 10:00:00,2025-11-01 14:00:00,274.0,2025-11-04 10:00:00,2025-11-04 14:00:00,335.0,2025-11-04 10:00:00,2025-11-04 14:00:00,361.0,2025-11-04 10:00:00,2025-11-04 14:00:00,350.0,2025-11-04 10:00:00,2025-11-04 14:00:00,363.318115234375,2025-11-05 07:00:00,232.11471557617188,2025-11-05 07:00:00,3.9215588569641113,2025-11-05 07:00:00,98117.90625,2025-11-05 07:00:00,,2025-11-05 10:00:00,54.599998474121094
2025-12-03 07:00:00,54.599998474121094,669.0,2025-11-05 10:00:00,2025-11-05 14:00:00,54.5,,2025-11-26 10:00:00,2025-11-26 14:00:00,271.0,2025-12-02 10:00:00,2025-12-02 14:00:00,330.0,2025-12-02 10:00:00,2025-12-02 14:00:00,356.0,2025-12-02 10:00:00,2025-12-02 14:00:00,345.0,2025-12-02 10:00:00,2025-12-02 14:00:00,351.99322509765625,2025-12-03 07:00:00,163.9612579345703,2025-12-03 07:00:00,3.949323892593384,2025-12-03 07:00:00,84823.3515625,2025-12-03 07:00:00,,2025-12-03 10:00:00,53.70000076293945
2026-01-07 07:00:00,53.70000076293945,837.0,2025-12-03 10:00:00,2025-12-03 14:00:00,53.70000076293945,,2026-01-02 10:00:00,2026-01-02 14:00:00,274.0,2026-01-06 10:00:00,2026-01-06 14:00:00,332.0,2026-01-06 10:00:00,2026-01-06 14:00:00,356.0,2026-01-06 10:00:00,2026-01-06 14:00:00,348.0,2026-01-06 10:00:00,2026-01-06 14:00:00,367.9248046875,2026-01-07 07:00:00,209.79888916015625,2026-01-07 07:00:00,3.976212501525879,2026-01-07 07:00:00,88873.5234375,2026-01-07 07:00:00,,2026-01-07 10:00:00,52.900001525878906
2026-02-11 07:00:00,52.900001525878906,837.0,2026-01-07 10:00:00,2026-01-07 14:00:00,53.70000076293945,,2026-02-04 10:00:00,2026-02-04 14:00:00,272.0,2026-02-10 10:00:00,2026-02-10 14:00:00,328.0,2026-02-10 10:00:00,2026-02-10 14:00:00,355.0,2026-02-10 10:00:00,2026-02-10 14:00:00,344.0,2026-02-10 10:00:00,2026-02-10 14:00:00,374.0596008300781,2026-02-11 07:00:00,231.96083068847656,2026-02-11 07:00:00,3.914898157119751,2026-02-11 07:00:00,94177.53125,2026-02-11 07:00:00,,2026-02-11 10:00:00,52.599998474121094
2026-03-12 07:00:00,52.599998474121094,693.0,2026-02-11 10:00:00,2026-02-11 14:00:00,52.900001525878906,832.4000244140625,2026-03-11 14:30:00,2026-03-11 18:30:00,,2026-02-16 10:00:00,2026-02-16 14:00:00,,2026-02-16 10:00:00,2026-02-16 14:00:00,351.0,2026-03-11 10:00:00,2026-03-11 14:00:00,342.0,2026-03-11 10:00:00,2026-03-11 14:00:00,374.1753234863281,2026-03-12 07:00:00,221.61573791503903,2026-03-12 07:00:00,3.7683606147766113,2026-03-12 07:00:00,92906.8828125,2026-03-12 07:00:00,,2026-03-12 10:00:00,51.70000076293945
2026-05-25 07:00:00,,1773.0,2026-03-12 10:00:00,2026-03-12 14:00:00,,834.5,2026-05-24 10:00:00,2026-05-24 14:00:00,274.0,2026-05-24 20:00:00,2026-05-25 00:00:00,335.0,2026-05-24 20:00:00,2026-05-25 00:00:00,351.0,2026-05-24 10:00:00,2026-05-24 14:00:00,354.0,2026-05-24 20:00:00,2026-05-25 00:00:00,359.9879455566406,2026-05-25 07:00:00,247.5912170410156,2026-05-25 07:00:00,4.008849143981934,2026-05-25 07:00:00,94533.625,2026-05-25 07:00:00,53.910557647163046,2026-05-25 10:00:00,53.79999923706055
2026-06-04 07:00:00,53.79999923706055,237.0,2026-05-25 10:00:00,2026-05-25 14:00:00,52.599998474121094,837.4000244140625,2026-06-03 10:00:00,2026-06-03 14:00:00,276.0,2026-06-03 10:00:00,2026-06-03 14:00:00,342.0,2026-06-03 10:00:00,2026-06-03 14:00:00,358.0,2026-06-03 10:00:00,2026-06-03 14:00:00,362.0,2026-06-03 10:00:00,2026-06-03 14:00:00,353.88702392578125,2026-06-04 07:00:00,230.06993103027344,2026-06-04 07:00:00,4.014393329620361,2026-06-04 07:00:00,86452.1875,2026-06-04 07:00:00,53.30585720594581,2026-06-04 10:00:00,52.5
2026-07-21 07:00:00,52.5,1125.0,2026-06-04 10:00:00,2026-06-04 14:00:00,52.5,847.4000244140625,2026-07-20 10:00:00,2026-07-20 14:00:00,289.0,2026-07-20 10:00:00,2026-07-20 14:00:00,347.0,2026-07-20 10:00:00,2026-07-20 14:00:00,371.0,2026-07-20 10:00:00,2026-07-20 14:00:00,361.0,2026-07-20 10:00:00,2026-07-20 14:00:00,365.2712097167969,2026-07-21 07:00:00,237.5542755126953,2026-07-21 07:00:00,3.8780713081359854,2026-07-21 07:00:00,89982.1875,2026-07-21 07:00:00,52.3253573046444,2026-07-21 10:00:00,50.0
