prediction_origin,previous,previous_age_hours,previous_sample_time,previous_available_at,median3,d15,d15_sample_time,d15_available_at,t50,t50_sample_time,t50_available_at,t90,t90_sample_time,t90_available_at,feed_t95,feed_t95_sample_time,feed_t95_available_at,product_t95,product_t95_sample_time,product_t95_available_at,T6,T6_sample_time,F9,F9_sample_time,P13,P13_sample_time,F2,F2_sample_time,index,target_time,target
2023-01-11 07:00:00,343.0,21.0,2023-01-10 10:00:00,2023-01-10 14:00:00,343.0,834.2999877929688,2023-01-10 10:00:00,2023-01-10 14:00:00,267.0,2023-01-10 10:00:00,2023-01-10 14:00:00,327.0,2023-01-10 10:00:00,2023-01-10 14:00:00,348.0,2023-01-10 10:00:00,2023-01-10 14:00:00,343.0,2023-01-10 10:00:00,2023-01-10 14:00:00,359.7374267578125,2023-01-11 07:00:00,183.7006225585937,2023-01-11 07:00:00,3.6463875770568848,2023-01-11 07:00:00,85540.2265625,2023-01-11 07:00:00,52.5112893592576,2023-01-11 10:00:00,347.0
2023-01-12 07:00:00,347.0,21.0,2023-01-11 10:00:00,2023-01-11 14:00:00,343.0,833.0999755859375,2023-01-11 10:00:00,2023-01-11 14:00:00,268.0,2023-01-11 10:00:00,2023-01-11 14:00:00,333.0,2023-01-11 10:00:00,2023-01-11 14:00:00,356.0,2023-01-11 10:00:00,2023-01-11 14:00:00,347.0,2023-01-11 10:00:00,2023-01-11 14:00:00,349.59051513671875,2023-01-12 07:00:00,169.97059631347656,2023-01-12 07:00:00,3.6427001953125,2023-01-12 07:00:00,85832.5234375,2023-01-12 07:00:00,53.14768269112449,2023-01-12 10:00:00,340.0
2023-01-13 07:00:00,340.0,21.0,2023-01-12 10:00:00,2023-01-12 14:00:00,343.0,831.7000122070312,2023-01-12 10:00:00,2023-01-12 14:00:00,267.0,2023-01-12 10:00:00,2023-01-12 14:00:00,326.0,2023-01-12 10:00:00,2023-01-12 14:00:00,352.0,2023-01-12 10:00:00,2023-01-12 14:00:00,340.0,2023-01-12 10:00:00,2023-01-12 14:00:00,345.0426940917969,2023-01-13 07:00:00,158.75411987304688,2023-01-13 07:00:00,3.826305389404297,2023-01-13 07:00:00,86794.625,2023-01-13 07:00:00,53.42309861326646,2023-01-13 10:00:00,339.0
2023-01-14 07:00:00,339.0,21.0,2023-01-13 10:00:00,2023-01-13 14:00:00,340.0,831.0,2023-01-13 10:00:00,2023-01-13 14:00:00,264.0,2023-01-13 10:00:00,2023-01-13 14:00:00,324.0,2023-01-13 10:00:00,2023-01-13 14:00:00,344.0,2023-01-13 10:00:00,2023-01-13 14:00:00,339.0,2023-01-13 10:00:00,2023-01-13 14:00:00,352.2763977050781,2023-01-14 07:00:00,182.1504669189453,2023-01-14 07:00:00,3.81850814819336,2023-01-14 07:00:00,89146.375,2023-01-14 07:00:00,53.00551922688567,2023-01-14 10:00:00,342.0
2023-01-15 07:00:00,342.0,21.0,2023-01-14 10:00:00,2023-01-14 14:00:00,340.0,831.0,2023-01-14 10:00:00,2023-01-14 14:00:00,265.0,2023-01-14 10:00:00,2023-01-14 14:00:00,325.0,2023-01-14 10:00:00,2023-01-14 14:00:00,345.0,2023-01-14 10:00:00,2023-01-14 14:00:00,342.0,2023-01-14 10:00:00,2023-01-14 14:00:00,352.543212890625,2023-01-15 07:00:00,192.5018310546875,2023-01-15 07:00:00,3.926903963088989,2023-01-15 07:00:00,88067.6875,2023-01-15 07:00:00,53.229540812659366,2023-01-15 10:00:00,347.0
2023-01-16 07:00:00,347.0,21.0,2023-01-15 10:00:00,2023-01-15 14:00:00,342.0,830.0,2023-01-15 10:00:00,2023-01-15 14:00:00,264.0,2023-01-15 10:00:00,2023-01-15 14:00:00,329.0,2023-01-15 10:00:00,2023-01-15 14:00:00,343.0,2023-01-15 10:00:00,2023-01-15 14:00:00,347.0,2023-01-15 10:00:00,2023-01-15 14:00:00,351.3767395019531,2023-01-16 07:00:00,167.8636932373047,2023-01-16 07:00:00,3.913762807846069,2023-01-16 07:00:00,87345.5703125,2023-01-16 07:00:00,53.360092086885516,2023-01-16 10:00:00,344.0
2023-01-17 07:00:00,344.0,21.0,2023-01-16 10:00:00,2023-01-16 14:00:00,344.0,831.4000244140625,2023-01-16 10:00:00,2023-01-16 14:00:00,266.0,2023-01-16 10:00:00,2023-01-16 14:00:00,328.0,2023-01-16 10:00:00,2023-01-16 14:00:00,352.0,2023-01-16 10:00:00,2023-01-16 14:00:00,344.0,2023-01-16 10:00:00,2023-01-16 14:00:00,348.81121826171875,2023-01-17 07:00:00,171.7933349609375,2023-01-17 07:00:00,3.812384605407715,2023-01-17 07:00:00,87891.515625,2023-01-17 07:00:00,53.30975245411878,2023-01-17 10:00:00,342.0
2023-01-18 07:00:00,342.0,21.0,2023-01-17 10:00:00,2023-01-17 14:00:00,344.0,832.0,2023-01-17 10:00:00,2023-01-17 14:00:00,263.0,2023-01-17 10:00:00,2023-01-17 14:00:00,325.0,2023-01-17 10:00:00,2023-01-17 14:00:00,348.0,2023-01-17 10:00:00,2023-01-17 14:00:00,342.0,2023-01-17 10:00:00,2023-01-17 14:00:00,353.3196105957031,2023-01-18 07:00:00,175.73582458496094,2023-01-18 07:00:00,3.918758869171143,2023-01-18 07:00:00,86995.4609375,2023-01-18 07:00:00,52.42605196810962,2023-01-18 10:00:00,346.0
2023-01-19 07:00:00,346.0,21.0,2023-01-18 10:00:00,2023-01-18 14:00:00,344.0,831.7000122070312,2023-01-18 10:00:00,2023-01-18 14:00:00,268.0,2023-01-18 10:00:00,2023-01-18 14:00:00,330.0,2023-01-18 10:00:00,2023-01-18 14:00:00,347.0,2023-01-18 10:00:00,2023-01-18 14:00:00,346.0,2023-01-18 10:00:00,2023-01-18 14:00:00,351.22802734375,2023-01-19 07:00:00,161.96499633789062,2023-01-19 07:00:00,3.985193252563477,2023-01-19 07:00:00,87850.2109375,2023-01-19 07:00:00,53.63995021453138,2023-01-19 10:00:00,350.0
2023-01-20 07:00:00,350.0,21.0,2023-01-19 10:00:00,2023-01-19 14:00:00,346.0,830.7999877929688,2023-01-19 10:00:00,2023-01-19 14:00:00,264.0,2023-01-19 10:00:00,2023-01-19 14:00:00,331.0,2023-01-19 10:00:00,2023-01-19 14:00:00,350.0,2023-01-19 10:00:00,2023-01-19 14:00:00,350.0,2023-01-19 10:00:00,2023-01-19 14:00:00,350.938720703125,2023-01-20 07:00:00,165.16969299316406,2023-01-20 07:00:00,3.990210771560669,2023-01-20 07:00:00,88216.4140625,2023-01-20 07:00:00,53.07631416309346,2023-01-20 10:00:00,346.0
2023-01-21 06:30:00,346.0,20.5,2023-01-20 10:00:00,2023-01-20 14:00:00,346.0,832.5,2023-01-20 10:00:00,2023-01-20 14:00:00,268.0,2023-01-20 10:00:00,2023-01-20 14:00:00,331.0,2023-01-20 10:00:00,2023-01-20 14:00:00,354.0,2023-01-20 10:00:00,2023-01-20 14:00:00,346.0,2023-01-20 10:00:00,2023-01-20 14:00:00,354.8219299316406,2023-01-21 06:30:00,179.0072021484375,2023-01-21 06:30:00,3.775111436843872,2023-01-21 06:30:00,86725.5703125,2023-01-21 06:30:00,53.35827956651576,2023-01-21 09:30:00,347.0
2023-01-22 07:00:00,347.0,21.5,2023-01-21 09:30:00,2023-01-21 13:30:00,347.0,831.2999877929688,2023-01-21 09:30:00,2023-01-21 13:30:00,267.0,2023-01-21 09:30:00,2023-01-21 13:30:00,332.0,2023-01-21 09:30:00,2023-01-21 13:30:00,348.0,2023-01-21 09:30:00,2023-01-21 13:30:00,347.0,2023-01-21 09:30:00,2023-01-21 13:30:00,350.720458984375,2023-01-22 07:00:00,178.86862182617188,2023-01-22 07:00:00,3.981824636459351,2023-01-22 07:00:00,88853.6171875,2023-01-22 07:00:00,53.5643165840014,2023-01-22 10:00:00,342.0
2023-01-23 07:00:00,342.0,21.0,2023-01-22 10:00:00,2023-01-22 14:00:00,346.0,830.7000122070312,2023-01-22 10:00:00,2023-01-22 14:00:00,267.0,2023-01-22 10:00:00,2023-01-22 14:00:00,326.0,2023-01-22 10:00:00,2023-01-22 14:00:00,342.0,2023-01-22 10:00:00,2023-01-22 14:00:00,342.0,2023-01-22 10:00:00,2023-01-22 14:00:00,348.7424011230469,2023-01-23 07:00:00,167.1366729736328,2023-01-23 07:00:00,3.9383544921875,2023-01-23 07:00:00,87377.0234375,2023-01-23 07:00:00,53.776586818351916,2023-01-23 10:00:00,346.0
2023-01-24 06:30:00,346.0,20.5,2023-01-23 10:00:00,2023-01-23 14:00:00,346.0,830.9000244140625,2023-01-23 10:00:00,2023-01-23 14:00:00,267.0,2023-01-23 10:00:00,2023-01-23 14:00:00,330.0,2023-01-23 10:00:00,2023-01-23 14:00:00,350.0,2023-01-23 10:00:00,2023-01-23 14:00:00,346.0,2023-01-23 10:00:00,2023-01-23 14:00:00,357.4093322753906,2023-01-24 06:30:00,188.48927307128903,2023-01-24 06:30:00,3.774664640426636,2023-01-24 06:30:00,89468.984375,2023-01-24 06:30:00,53.70576089821907,2023-01-24 09:30:00,350.0
2023-01-25 07:00:00,350.0,21.5,2023-01-24 09:30:00,2023-01-24 13:30:00,346.0,832.7000122070312,2023-01-24 09:30:00,2023-01-24 13:30:00,270.0,2023-01-24 09:30:00,2023-01-24 13:30:00,335.0,2023-01-24 09:30:00,2023-01-24 13:30:00,350.0,2023-01-24 09:30:00,2023-01-24 13:30:00,350.0,2023-01-24 09:30:00,2023-01-24 13:30:00,358.1824645996094,2023-01-25 07:00:00,193.2873687744141,2023-01-25 07:00:00,3.81658935546875,2023-01-25 07:00:00,89345.515625,2023-01-25 07:00:00,53.71465554566339,2023-01-25 10:00:00,346.0
2023-01-25 19:00:00,346.0,9.0,2023-01-25 10:00:00,2023-01-25 14:00:00,346.0,832.5,2023-01-25 10:00:00,2023-01-25 14:00:00,270.0,2023-01-25 10:00:00,2023-01-25 14:00:00,330.0,2023-01-25 10:00:00,2023-01-25 14:00:00,349.0,2023-01-25 10:00:00,2023-01-25 14:00:00,346.0,2023-01-25 10:00:00,2023-01-25 14:00:00,362.8962707519531,2023-01-25 19:00:00,196.61378479003903,2023-01-25 19:00:00,3.737717390060425,2023-01-25 19:00:00,90341.46875,2023-01-25 19:00:00,53.78492362273323,2023-01-25 22:00:00,347.0
2023-01-26 07:00:00,347.0,9.0,2023-01-25 22:00:00,2023-01-26 02:00:00,347.0,835.0999755859375,2023-01-25 22:00:00,2023-01-26 02:00:00,272.0,2023-01-25 22:00:00,2023-01-26 02:00:00,330.0,2023-01-25 22:00:00,2023-01-26 02:00:00,349.0,2023-01-25 10:00:00,2023-01-25 14:00:00,347.0,2023-01-25 22:00:00,2023-01-26 02:00:00,363.8919067382813,2023-01-26 07:00:00,219.98806762695312,2023-01-26 07:00:00,3.7704920768737793,2023-01-26 07:00:00,91908.5703125,2023-01-26 07:00:00,53.2936722895455,2023-01-26 10:00:00,345.0
2023-01-27 07:00:00,345.0,21.0,2023-01-26 10:00:00,2023-01-26 14:00:00,346.0,834.4000244140625,2023-01-26 10:00:00,2023-01-26 14:00:00,271.0,2023-01-26 10:00:00,2023-01-26 14:00:00,329.0,2023-01-26 10:00:00,2023-01-26 14:00:00,346.0,2023-01-26 10:00:00,2023-01-26 14:00:00,345.0,2023-01-26 10:00:00,2023-01-26 14:00:00,350.6387634277344,2023-01-27 07:00:00,173.9869842529297,2023-01-27 07:00:00,3.867694139480591,2023-01-27 07:00:00,89163.8125,2023-01-27 07:00:00,53.32973501512856,2023-01-27 10:00:00,352.0
2023-01-28 07:00:00,352.0,21.0,2023-01-27 10:00:00,2023-01-27 14:00:00,347.0,835.5999755859375,2023-01-27 10:00:00,2023-01-27 14:00:00,273.0,2023-01-27 10:00:00,2023-01-27 14:00:00,334.0,2023-01-27 10:00:00,2023-01-27 14:00:00,356.0,2023-01-27 10:00:00,2023-01-27 14:00:00,352.0,2023-01-27 10:00:00,2023-01-27 14:00:00,360.8957824707031,2023-01-28 07:00:00,180.222412109375,2023-01-28 07:00:00,3.94207763671875,2023-01-28 07:00:00,88559.5234375,2023-01-28 07:00:00,53.325358124786476,2023-01-28 10:00:00,348.0
2023-01-29 06:30:00,348.0,20.5,2023-01-28 10:00:00,2023-01-28 14:00:00,348.0,835.4000244140625,2023-01-28 10:00:00,2023-01-28 14:00:00,272.0,2023-01-28 10:00:00,2023-01-28 14:00:00,331.0,2023-01-28 10:00:00,2023-01-28 14:00:00,357.0,2023-01-28 10:00:00,2023-01-28 14:00:00,348.0,2023-01-28 10:00:00,2023-01-28 14:00:00,365.1146240234375,2023-01-29 06:30:00,222.1495361328125,2023-01-29 06:30:00,3.8172457218170166,2023-01-29 06:30:00,93860.1015625,2023-01-29 06:30:00,53.189491486794054,2023-01-29 09:30:00,346.0
2023-01-30 07:00:00,346.0,21.5,2023-01-29 09:30:00,2023-01-29 13:30:00,348.0,835.2000122070312,2023-01-29 09:30:00,2023-01-29 13:30:00,272.0,2023-01-29 09:30:00,2023-01-29 13:30:00,330.0,2023-01-29 09:30:00,2023-01-29 13:30:00,350.0,2023-01-29 09:30:00,2023-01-29 13:30:00,346.0,2023-01-29 09:30:00,2023-01-29 13:30:00,357.87176513671875,2023-01-30 07:00:00,187.2084045410156,2023-01-30 07:00:00,3.8667666912078857,2023-01-30 07:00:00,86598.40625,2023-01-30 07:00:00,53.25892278981132,2023-01-30 10:00:00,333.0
2023-01-31 07:00:00,333.0,21.0,2023-01-30 10:00:00,2023-01-30 14:00:00,346.0,834.5,2023-01-30 10:00:00,2023-01-30 14:00:00,269.0,2023-01-30 10:00:00,2023-01-30 14:00:00,321.0,2023-01-30 10:00:00,2023-01-30 14:00:00,339.0,2023-01-30 10:00:00,2023-01-30 14:00:00,333.0,2023-01-30 10:00:00,2023-01-30 14:00:00,352.0926208496094,2023-01-31 07:00:00,185.3011016845703,2023-01-31 07:00:00,3.9229488372802734,2023-01-31 07:00:00,90630.8125,2023-01-31 07:00:00,52.872924078327515,2023-01-31 10:00:00,338.0
2023-02-01 07:00:00,338.0,21.0,2023-01-31 10:00:00,2023-01-31 14:00:00,338.0,836.0,2023-01-31 10:00:00,2023-01-31 14:00:00,272.0,2023-01-31 10:00:00,2023-01-31 14:00:00,323.0,2023-01-31 10:00:00,2023-01-31 14:00:00,346.0,2023-01-31 10:00:00,2023-01-31 14:00:00,338.0,2023-01-31 10:00:00,2023-01-31 14:00:00,360.5234375,2023-02-01 07:00:00,216.9651031494141,2023-02-01 07:00:00,3.895591974258423,2023-02-01 07:00:00,94751.5625,2023-02-01 07:00:00,52.981590619594954,2023-02-01 10:00:00,337.0
2023-02-02 07:00:00,337.0,21.0,2023-02-01 10:00:00,2023-02-01 14:00:00,337.0,833.5999755859375,2023-02-01 10:00:00,2023-02-01 14:00:00,268.0,2023-02-01 10:00:00,2023-02-01 14:00:00,325.0,2023-02-01 10:00:00,2023-02-01 14:00:00,344.0,2023-02-01 10:00:00,2023-02-01 14:00:00,337.0,2023-02-01 10:00:00,2023-02-01 14:00:00,356.0732421875,2023-02-02 07:00:00,201.04931640625,2023-02-02 07:00:00,3.7419450283050537,2023-02-02 07:00:00,91691.40625,2023-02-02 07:00:00,52.97260425120999,2023-02-02 10:00:00,340.0
2023-02-03 07:00:00,340.0,21.0,2023-02-02 10:00:00,2023-02-02 14:00:00,338.0,833.2000122070312,2023-02-02 10:00:00,2023-02-02 14:00:00,269.0,2023-02-02 10:00:00,2023-02-02 14:00:00,325.0,2023-02-02 10:00:00,2023-02-02 14:00:00,344.0,2023-02-02 10:00:00,2023-02-02 14:00:00,340.0,2023-02-02 10:00:00,2023-02-02 14:00:00,356.42742919921875,2023-02-03 07:00:00,202.1881561279297,2023-02-03 07:00:00,3.915981531143189,2023-02-03 07:00:00,88948.4921875,2023-02-03 07:00:00,53.32711653371484,2023-02-03 10:00:00,339.0
2023-02-04 06:40:00,339.0,20.666666666666668,2023-02-03 10:00:00,2023-02-03 14:00:00,339.0,837.7999877929688,2023-02-03 10:00:00,2023-02-03 14:00:00,268.0,2023-02-03 10:00:00,2023-02-03 14:00:00,324.0,2023-02-03 10:00:00,2023-02-03 14:00:00,337.0,2023-02-03 10:00:00,2023-02-03 14:00:00,339.0,2023-02-03 10:00:00,2023-02-03 14:00:00,366.5863037109375,2023-02-04 06:40:00,230.213623046875,2023-02-04 06:40:00,4.024385452270508,2023-02-04 06:40:00,97161.046875,2023-02-04 06:40:00,51.51723453332181,2023-02-04 09:40:00,343.0
2023-02-05 07:00:00,343.0,21.333333333333332,2023-02-04 09:40:00,2023-02-04 13:40:00,340.0,835.9000244140625,2023-02-04 09:40:00,2023-02-04 13:40:00,265.0,2023-02-04 09:40:00,2023-02-04 13:40:00,327.0,2023-02-04 09:40:00,2023-02-04 13:40:00,350.0,2023-02-04 09:30:00,2023-02-04 13:30:00,343.0,2023-02-04 09:40:00,2023-02-04 13:40:00,367.2008972167969,2023-02-05 07:00:00,252.3438415527344,2023-02-05 07:00:00,3.9962446689605713,2023-02-05 07:00:00,101584.4921875,2023-02-05 07:00:00,51.51452307977286,2023-02-05 10:00:00,339.0
2023-02-06 06:30:00,339.0,20.5,2023-02-05 10:00:00,2023-02-05 14:00:00,339.0,836.7000122070312,2023-02-05 10:00:00,2023-02-05 14:00:00,268.0,2023-02-05 10:00:00,2023-02-05 14:00:00,324.0,2023-02-05 10:00:00,2023-02-05 14:00:00,346.0,2023-02-05 10:00:00,2023-02-05 14:00:00,339.0,2023-02-05 10:00:00,2023-02-05 14:00:00,371.05572509765625,2023-02-06 06:30:00,252.6194305419922,2023-02-06 06:30:00,3.8422813415527344,2023-02-06 06:30:00,101638.9140625,2023-02-06 06:30:00,51.89575138910425,2023-02-06 09:30:00,340.0
2023-02-07 07:00:00,340.0,21.5,2023-02-06 09:30:00,2023-02-06 13:30:00,340.0,837.7999877929688,2023-02-06 09:30:00,2023-02-06 13:30:00,270.0,2023-02-06 09:30:00,2023-02-06 13:30:00,326.0,2023-02-06 09:30:00,2023-02-06 13:30:00,346.0,2023-02-06 09:30:00,2023-02-06 13:30:00,340.0,2023-02-06 09:30:00,2023-02-06 13:30:00,370.9806213378906,2023-02-07 07:00:00,243.64215087890625,2023-02-07 07:00:00,3.877288341522217,2023-02-07 07:00:00,96556.71875,2023-02-07 07:00:00,51.94387858953928,2023-02-07 10:00:00,346.0
2023-02-08 07:00:00,346.0,21.0,2023-02-07 10:00:00,2023-02-07 14:00:00,340.0,838.7000122070312,2023-02-07 10:00:00,2023-02-07 14:00:00,272.0,2023-02-07 10:00:00,2023-02-07 14:00:00,330.0,2023-02-07 10:00:00,2023-02-07 14:00:00,353.0,2023-02-07 10:00:00,2023-02-07 14:00:00,346.0,2023-02-07 10:00:00,2023-02-07 14:00:00,373.7231750488281,2023-02-08 07:00:00,259.6434631347656,2023-02-08 07:00:00,3.818211793899536,2023-02-08 07:00:00,99900.0703125,2023-02-08 07:00:00,52.052897357012284,2023-02-08 10:00:00,346.0
2023-02-09 07:00:00,346.0,21.0,2023-02-08 10:00:00,2023-02-08 14:00:00,346.0,840.5999755859375,2023-02-08 10:00:00,2023-02-08 14:00:00,273.0,2023-02-08 10:00:00,2023-02-08 14:00:00,331.0,2023-02-08 10:00:00,2023-02-08 14:00:00,346.0,2023-02-08 10:00:00,2023-02-08 14:00:00,346.0,2023-02-08 10:00:00,2023-02-08 14:00:00,371.2135620117188,2023-02-09 07:00:00,252.8401336669922,2023-02-09 07:00:00,3.88883638381958,2023-02-09 07:00:00,100063.5234375,2023-02-09 07:00:00,51.61137387564065,2023-02-09 10:00:00,342.0
2023-02-10 07:00:00,342.0,21.0,2023-02-09 10:00:00,2023-02-09 14:00:00,346.0,837.0999755859375,2023-02-09 10:00:00,2023-02-09 14:00:00,270.0,2023-02-09 10:00:00,2023-02-09 14:00:00,327.0,2023-02-09 10:00:00,2023-02-09 14:00:00,347.0,2023-02-09 10:00:00,2023-02-09 14:00:00,342.0,2023-02-09 10:00:00,2023-02-09 14:00:00,371.1564025878906,2023-02-10 07:00:00,254.5502014160156,2023-02-10 07:00:00,3.9005422592163086,2023-02-10 07:00:00,99498.03125,2023-02-10 07:00:00,52.184545588025685,2023-02-10 10:00:00,342.0
2023-02-11 07:00:00,342.0,21.0,2023-02-10 10:00:00,2023-02-10 14:00:00,342.0,841.4000244140625,2023-02-10 10:00:00,2023-02-10 14:00:00,270.0,2023-02-10 10:00:00,2023-02-10 14:00:00,329.0,2023-02-10 10:00:00,2023-02-10 14:00:00,350.0,2023-02-10 10:00:00,2023-02-10 14:00:00,342.0,2023-02-10 10:00:00,2023-02-10 14:00:00,373.6099853515625,2023-02-11 07:00:00,249.2559356689453,2023-02-11 07:00:00,3.9121346473693848,2023-02-11 07:00:00,96949.8046875,2023-02-11 07:00:00,50.71816482390693,2023-02-11 10:00:00,339.0
2023-02-12 07:00:00,339.0,21.0,2023-02-11 10:00:00,2023-02-11 14:00:00,342.0,842.0999755859375,2023-02-11 10:00:00,2023-02-11 14:00:00,271.0,2023-02-11 10:00:00,2023-02-11 14:00:00,324.0,2023-02-11 10:00:00,2023-02-11 14:00:00,343.0,2023-02-11 10:00:00,2023-02-11 14:00:00,339.0,2023-02-11 10:00:00,2023-02-11 14:00:00,368.871337890625,2023-02-12 07:00:00,234.7860717773437,2023-02-12 07:00:00,3.965447664260864,2023-02-12 07:00:00,97378.0859375,2023-02-12 07:00:00,50.69200593890548,2023-02-12 10:00:00,344.0
