prediction_origin,previous,previous_age_hours,previous_sample_time,previous_available_at,median3,d15,d15_sample_time,d15_available_at,t50,t50_sample_time,t50_available_at,t90,t90_sample_time,t90_available_at,feed_t95,feed_t95_sample_time,feed_t95_available_at,product_t95,product_t95_sample_time,product_t95_available_at,T6,T6_sample_time,F9,F9_sample_time,P13,P13_sample_time,F2,F2_sample_time,index,target_time,target
2023-09-06 10:00:00,57.0,840.0,2023-08-02 10:00:00,2023-08-02 14:00:00,56.400001525878906,835.7000122070312,2023-09-05 10:00:00,2023-09-05 14:00:00,272.0,2023-09-05 10:00:00,2023-09-05 14:00:00,334.0,2023-09-05 10:00:00,2023-09-05 14:00:00,359.0,2023-09-05 10:00:00,2023-09-05 14:00:00,350.0,2023-09-05 10:00:00,2023-09-05 14:00:00,375.22509765625,2023-09-06 10:00:00,205.47000122070312,2023-09-06 10:00:00,3.92047381401062,2023-09-06 10:00:00,87083.234375,2023-09-06 10:00:00,53.08547133226864,2023-09-06 10:00:00,57.099998474121094
2023-10-05 10:00:00,57.099998474121094,696.0,2023-09-06 10:00:00,2023-09-06 14:00:00,57.0,,2023-10-03 09:15:00,2023-10-03 13:15:00,276.0,2023-10-04 22:00:00,2023-10-05 02:00:00,330.0,2023-10-04 22:00:00,2023-10-05 02:00:00,345.0,2023-10-04 10:00:00,2023-10-04 14:00:00,344.0,2023-10-04 22:00:00,2023-10-05 02:00:00,360.833984375,2023-10-05 10:00:00,163.65455627441406,2023-10-05 10:00:00,3.8826067447662354,2023-10-05 10:00:00,81836.3828125,2023-10-05 10:00:00,,2023-10-05 10:00:00,57.20000076293945
2023-11-14 10:00:00,57.20000076293945,960.0,2023-10-05 10:00:00,2023-10-05 14:00:00,57.099998474121094,837.7999877929688,2023-11-13 10:00:00,2023-11-13 14:00:00,272.0,2023-11-13 10:00:00,2023-11-13 14:00:00,328.0,2023-11-13 10:00:00,2023-11-13 14:00:00,347.0,2023-11-13 10:00:00,2023-11-13 14:00:00,343.0,2023-11-13 10:00:00,2023-11-13 14:00:00,380.5876770019531,2023-11-14 10:00:00,227.1162109375,2023-11-14 10:00:00,3.95168662071228,2023-11-14 10:00:00,89032.9375,2023-11-14 10:00:00,52.36121367140083,2023-11-14 10:00:00,54.0
2023-12-07 10:00:00,54.0,552.0,2023-11-14 10:00:00,2023-11-14 14:00:00,57.099998474121094,832.9000244140625,2023-12-06 10:00:00,2023-12-06 14:00:00,265.0,2023-12-06 10:00:00,2023-12-06 14:00:00,323.0,2023-12-06 10:00:00,2023-12-06 14:00:00,340.0,2023-12-06 10:00:00,2023-12-06 14:00:00,340.0,2023-12-06 10:00:00,2023-12-06 14:00:00,357.85650634765625,2023-12-07 10:00:00,161.63014221191406,2023-12-07 10:00:00,3.7517480850219727,2023-12-07 10:00:00,97406.328125,2023-12-07 10:00:00,52.560112630285516,2023-12-07 10:00:00,57.29999923706055
2024-01-10 10:00:00,57.29999923706055,816.0,2023-12-07 10:00:00,2023-12-07 14:00:00,57.20000076293945,838.4000244140625,2024-01-09 10:00:00,2024-01-09 14:00:00,273.0,2024-01-09 10:00:00,2024-01-09 14:00:00,322.0,2024-01-09 10:00:00,2024-01-09 14:00:00,340.0,2024-01-09 10:00:00,2024-01-09 14:00:00,337.0,2024-01-09 10:00:00,2024-01-09 14:00:00,373.8999328613281,2024-01-10 10:00:00,201.396484375,2024-01-10 10:00:00,3.9269824028015137,2024-01-10 10:00:00,96655.15625,2024-01-10 10:00:00,52.36073783143672,2024-01-10 10:00:00,53.599998474121094
2024-02-08 10:00:00,53.599998474121094,696.0,2024-01-10 10:00:00,2024-01-10 14:00:00,54.0,836.7000122070312,2024-02-07 10:00:00,2024-02-07 14:00:00,269.0,2024-02-07 10:00:00,2024-02-07 14:00:00,321.0,2024-02-07 10:00:00,2024-02-07 14:00:00,344.0,2024-02-07 10:00:00,2024-02-07 14:00:00,337.0,2024-02-07 10:00:00,2024-02-07 14:00:00,377.9972534179688,2024-02-08 10:00:00,209.247802734375,2024-02-08 10:00:00,3.935281753540039,2024-02-08 10:00:00,84575.734375,2024-02-08 10:00:00,52.11024474091596,2024-02-08 10:00:00,54.5
2024-03-06 10:00:00,54.5,648.0,2024-02-08 10:00:00,2024-02-08 14:00:00,54.5,834.2999877929688,2024-03-05 10:00:00,2024-03-05 14:00:00,266.0,2024-03-05 10:00:00,2024-03-05 14:00:00,318.0,2024-03-05 10:00:00,2024-03-05 14:00:00,336.0,2024-03-05 10:00:00,2024-03-05 14:00:00,332.0,2024-03-05 10:00:00,2024-03-05 14:00:00,382.4879455566406,2024-03-06 10:00:00,231.1801300048828,2024-03-06 10:00:00,3.915080308914185,2024-03-06 10:00:00,100483.1015625,2024-03-06 10:00:00,52.292063745242785,2024-03-06 10:00:00,53.099998474121094
2024-04-25 10:00:00,53.099998474121094,1200.0,2024-03-06 10:00:00,2024-03-06 14:00:00,53.599998474121094,837.4000244140625,2024-04-24 10:00:00,2024-04-24 14:00:00,277.0,2024-04-24 10:00:00,2024-04-24 14:00:00,338.0,2024-04-24 10:00:00,2024-04-24 14:00:00,361.0,2024-04-24 22:00:00,2024-04-25 02:00:00,356.0,2024-04-24 10:00:00,2024-04-24 14:00:00,354.9376525878906,2024-04-25 10:00:00,233.15997314453125,2024-04-25 10:00:00,3.956822156906128,2024-04-25 10:00:00,89355.1484375,2024-04-25 10:00:00,53.50203314900034,2024-04-25 10:00:00,55.79999923706055
2024-05-01 10:00:00,55.79999923706055,144.0,2024-04-25 10:00:00,2024-04-25 14:00:00,54.5,838.7999877929688,2024-04-30 10:00:00,2024-04-30 14:00:00,275.0,2024-04-30 10:00:00,2024-04-30 14:00:00,335.0,2024-04-30 10:00:00,2024-04-30 14:00:00,360.0,2024-04-30 10:00:00,2024-04-30 14:00:00,352.0,2024-04-30 10:00:00,2024-04-30 14:00:00,356.0431213378906,2024-05-01 10:00:00,223.9054107666016,2024-05-01 10:00:00,3.965650796890259,2024-05-01 10:00:00,90624.8515625,2024-05-01 10:00:00,52.627540527169344,2024-05-01 10:00:00,55.900001525878906
2024-07-03 10:00:00,,1512.0,2024-05-01 10:00:00,2024-05-01 14:00:00,,836.2999877929688,2024-07-02 10:00:00,2024-07-02 14:00:00,275.0,2024-07-02 10:00:00,2024-07-02 14:00:00,335.0,2024-07-02 10:00:00,2024-07-02 14:00:00,358.0,2024-07-02 10:00:00,2024-07-02 14:00:00,354.0,2024-07-02 10:00:00,2024-07-02 14:00:00,364.0520629882813,2024-07-03 10:00:00,252.6123046875,2024-07-03 10:00:00,3.8796191215515137,2024-07-03 10:00:00,92647.09375,2024-07-03 10:00:00,53.48666313945591,2024-07-03 10:00:00,53.599998474121094
2024-08-08 10:00:00,53.599998474121094,864.0,2024-07-03 10:00:00,2024-07-03 14:00:00,55.79999923706055,836.0999755859375,2024-08-07 10:00:00,2024-08-07 14:00:00,276.0,2024-08-07 10:00:00,2024-08-07 14:00:00,336.0,2024-08-07 10:00:00,2024-08-07 14:00:00,360.0,2024-08-07 10:00:00,2024-08-07 14:00:00,350.0,2024-08-07 10:00:00,2024-08-07 14:00:00,357.99127197265625,2024-08-08 10:00:00,218.0424346923828,2024-08-08 10:00:00,3.836634874343872,2024-08-08 10:00:00,97424.03125,2024-08-08 10:00:00,53.75422923920996,2024-08-08 10:00:00,54.70000076293945
2024-09-20 10:00:00,54.70000076293945,1032.0,2024-08-08 10:00:00,2024-08-08 14:00:00,54.70000076293945,832.5,2024-09-19 10:00:00,2024-09-19 14:00:00,270.0,2024-09-19 10:00:00,2024-09-19 14:00:00,328.0,2024-09-19 10:00:00,2024-09-19 14:00:00,348.0,2024-09-19 10:00:00,2024-09-19 14:00:00,344.0,2024-09-19 10:00:00,2024-09-19 14:00:00,354.4617004394531,2024-09-20 10:00:00,218.569564819336,2024-09-20 10:00:00,3.87471079826355,2024-09-20 10:00:00,89979.3125,2024-09-20 10:00:00,53.78492362273323,2024-09-20 10:00:00,53.599998474121094
2024-10-03 10:00:00,53.599998474121094,312.0,2024-09-20 10:00:00,2024-09-20 14:00:00,53.599998474121094,838.0999755859375,2024-10-02 10:00:00,2024-10-02 14:00:00,275.0,2024-10-02 10:00:00,2024-10-02 14:00:00,325.0,2024-10-02 10:00:00,2024-10-02 14:00:00,342.0,2024-10-02 10:00:00,2024-10-02 14:00:00,340.0,2024-10-02 10:00:00,2024-10-02 14:00:00,352.1777038574219,2024-10-03 10:00:00,202.72125244140625,2024-10-03 10:00:00,3.758855581283569,2024-10-03 10:00:00,91079.453125,2024-10-03 10:00:00,52.86712287074147,2024-10-03 10:00:00,55.79999923706055
2024-11-12 10:00:00,55.79999923706055,960.0,2024-10-03 10:00:00,2024-10-03 14:00:00,54.70000076293945,834.5,2024-11-10 10:00:00,2024-11-10 14:00:00,272.0,2024-11-10 10:00:00,2024-11-10 14:00:00,327.0,2024-11-10 10:00:00,2024-11-10 14:00:00,347.0,2024-11-10 10:00:00,2024-11-10 14:00:00,342.0,2024-11-10 10:00:00,2024-11-10 14:00:00,358.9765319824219,2024-11-12 10:00:00,216.0155792236328,2024-11-12 10:00:00,3.9941816329956055,2024-11-12 10:00:00,98552.4609375,2024-11-12 10:00:00,53.50240986459494,2024-11-12 10:00:00,55.20000076293945
2024-12-10 10:00:00,55.20000076293945,672.0,2024-11-12 10:00:00,2024-11-12 14:00:00,55.20000076293945,833.5999755859375,2024-12-09 10:00:00,2024-12-09 14:00:00,271.0,2024-12-09 10:00:00,2024-12-09 14:00:00,330.0,2024-12-09 10:00:00,2024-12-09 14:00:00,346.0,2024-12-09 10:00:00,2024-12-09 14:00:00,346.0,2024-12-09 10:00:00,2024-12-09 14:00:00,353.1242370605469,2024-12-10 10:00:00,210.58560180664065,2024-12-10 10:00:00,3.815587282180786,2024-12-10 10:00:00,94521.1015625,2024-12-10 10:00:00,53.60907180745278,2024-12-10 10:00:00,53.29999923706055
2025-01-01 10:00:00,53.29999923706055,528.0,2024-12-10 10:00:00,2024-12-10 14:00:00,55.20000076293945,833.0,2024-12-31 10:00:00,2024-12-31 14:00:00,262.0,2024-12-31 10:00:00,2024-12-31 14:00:00,319.0,2024-12-31 10:00:00,2024-12-31 14:00:00,345.0,2024-12-31 10:00:00,2024-12-31 14:00:00,335.0,2024-12-31 10:00:00,2024-12-31 14:00:00,347.8702087402344,2025-01-01 10:00:00,149.83047485351562,2025-01-01 10:00:00,3.9338128566741934,2025-01-01 10:00:00,90540.7421875,2025-01-01 10:00:00,51.84569546496448,2025-01-01 10:00:00,53.20000076293945
2025-02-07 10:00:00,53.20000076293945,888.0,2025-01-01 10:00:00,2025-01-01 14:00:00,53.29999923706055,834.9000244140625,2025-02-05 10:00:00,2025-02-05 14:00:00,275.0,2025-02-05 10:00:00,2025-02-05 14:00:00,331.0,2025-02-05 10:00:00,2025-02-05 14:00:00,346.0,2025-02-06 10:00:00,2025-02-06 14:00:00,347.0,2025-02-05 10:00:00,2025-02-05 14:00:00,356.7591552734375,2025-02-07 10:00:00,213.4622497558593,2025-02-07 10:00:00,3.900622367858887,2025-02-07 10:00:00,86937.171875,2025-02-07 10:00:00,53.97198914756268,2025-02-07 10:00:00,52.0
2025-03-11 10:00:00,52.0,768.0,2025-02-07 10:00:00,2025-02-07 14:00:00,53.20000076293945,834.5999755859375,2025-03-10 10:00:00,2025-03-10 14:00:00,274.0,2025-03-10 10:00:00,2025-03-10 14:00:00,337.0,2025-03-10 10:00:00,2025-03-10 14:00:00,355.0,2025-03-11 00:28:53,2025-03-11 04:28:53,351.0,2025-03-10 10:00:00,2025-03-10 14:00:00,359.5260925292969,2025-03-11 10:00:00,221.920654296875,2025-03-11 10:00:00,3.9181971549987793,2025-03-11 10:00:00,93075.6796875,2025-03-11 10:00:00,53.875736402028,2025-03-11 10:00:00,52.70000076293945
2025-06-05 10:00:00,,2064.0,2025-03-11 10:00:00,2025-03-11 14:00:00,,836.4000244140625,2025-06-04 10:00:00,2025-06-04 14:00:00,280.0,2025-06-04 10:00:00,2025-06-04 14:00:00,343.0,2025-06-04 10:00:00,2025-06-04 14:00:00,362.0,2025-06-04 10:00:00,2025-06-04 14:00:00,360.0,2025-06-04 10:00:00,2025-06-04 14:00:00,362.44830322265625,2025-06-05 10:00:00,218.1239471435547,2025-06-05 10:00:00,3.941743850708008,2025-06-05 10:00:00,85547.453125,2025-06-05 10:00:00,54.42193371379403,2025-06-05 10:00:00,53.29999923706055
2025-07-10 10:00:00,53.29999923706055,840.0,2025-06-05 10:00:00,2025-06-05 14:00:00,52.70000076293945,836.2000122070312,2025-07-09 10:00:00,2025-07-09 14:00:00,280.0,2025-07-09 10:00:00,2025-07-09 14:00:00,341.0,2025-07-09 10:00:00,2025-07-09 14:00:00,362.0,2025-07-09 10:00:00,2025-07-09 14:00:00,357.0,2025-07-09 10:00:00,2025-07-09 14:00:00,365.3354187011719,2025-07-10 10:00:00,228.1970977783203,2025-07-10 10:00:00,3.9282357692718506,2025-07-10 10:00:00,99104.203125,2025-07-10 10:00:00,54.49105510189679,2025-07-10 10:00:00,53.0
2025-08-04 06:00:00,53.0,596.0,2025-07-10 10:00:00,2025-07-10 14:00:00,53.0,,2025-07-30 10:00:00,2025-07-30 14:00:00,277.0,2025-08-03 10:00:00,2025-08-03 14:00:00,342.0,2025-08-03 10:00:00,2025-08-03 14:00:00,360.0,2025-08-03 10:00:00,2025-08-03 14:00:00,359.0,2025-08-03 10:00:00,2025-08-03 14:00:00,369.9556579589844,2025-08-04 06:00:00,243.5560607910156,2025-08-04 06:00:00,3.930542230606079,2025-08-04 06:00:00,98434.84375,2025-08-04 06:00:00,,2025-08-04 06:00:00,52.20000076293945
2025-08-04 10:00:00,52.20000076293945,4.0,2025-08-04 06:00:00,2025-08-04 10:00:00,53.0,,2025-07-30 10:00:00,2025-07-30 14:00:00,277.0,2025-08-03 10:00:00,2025-08-03 14:00:00,342.0,2025-08-03 10:00:00,2025-08-03 14:00:00,360.0,2025-08-03 10:00:00,2025-08-03 14:00:00,359.0,2025-08-03 10:00:00,2025-08-03 14:00:00,372.6357421875,2025-08-04 10:00:00,239.6282196044922,2025-08-04 10:00:00,3.8356833457946777,2025-08-04 10:00:00,98523.5859375,2025-08-04 10:00:00,,2025-08-04 10:00:00,52.20000076293945
2025-09-03 10:00:00,52.20000076293945,720.0,2025-08-04 10:00:00,2025-08-04 14:00:00,52.20000076293945,,2025-08-27 10:00:00,2025-08-27 14:00:00,276.0,2025-09-02 10:00:00,2025-09-02 14:00:00,330.0,2025-09-02 10:00:00,2025-09-02 14:00:00,351.0,2025-09-02 10:00:00,2025-09-02 14:00:00,345.0,2025-09-02 10:00:00,2025-09-02 14:00:00,362.217041015625,2025-09-03 10:00:00,203.01785278320312,2025-09-03 10:00:00,3.958553314208984,2025-09-03 10:00:00,87443.6875,2025-09-03 10:00:00,,2025-09-03 10:00:00,54.5
2025-10-01 10:00:00,54.5,672.0,2025-09-03 10:00:00,2025-09-03 14:00:00,52.20000076293945,,2025-09-24 10:00:00,2025-09-24 14:00:00,274.0,2025-09-30 10:00:00,2025-09-30 14:00:00,326.0,2025-09-30 10:00:00,2025-09-30 14:00:00,345.0,2025-09-30 10:00:00,2025-09-30 14:00:00,341.0,2025-09-30 10:00:00,2025-09-30 14:00:00,360.6011657714844,2025-10-01 10:00:00,229.6629180908203,2025-10-01 10:00:00,3.8920390605926514,2025-10-01 10:00:00,97974.640625,2025-10-01 10:00:00,,2025-10-01 10:00:00,53.29999923706055
2025-11-05 10:00:00,53.29999923706055,840.0,2025-10-01 10:00:00,2025-10-01 14:00:00,53.29999923706055,,2025-11-01 10:00:00,2025-11-01 14:00:00,274.0,2025-11-04 10:00:00,2025-11-04 14:00:00,335.0,2025-11-04 10:00:00,2025-11-04 14:00:00,361.0,2025-11-04 10:00:00,2025-11-04 14:00:00,350.0,2025-11-04 10:00:00,2025-11-04 14:00:00,362.5545349121094,2025-11-05 10:00:00,229.36871337890625,2025-11-05 10:00:00,4.002906799316406,2025-11-05 10:00:00,98264.46875,2025-11-05 10:00:00,,2025-11-05 10:00:00,54.599998474121094
2025-12-03 10:00:00,54.599998474121094,672.0,2025-11-05 10:00:00,2025-11-05 14:00:00,54.5,,2025-11-26 10:00:00,2025-11-26 14:00:00,271.0,2025-12-02 10:00:00,2025-12-02 14:00:00,330.0,2025-12-02 10:00:00,2025-12-02 14:00:00,356.0,2025-12-02 10:00:00,2025-12-02 14:00:00,345.0,2025-12-02 10:00:00,2025-12-02 14:00:00,352.48797607421875,2025-12-03 10:00:00,167.1883087158203,2025-12-03 10:00:00,3.9661519527435294,2025-12-03 10:00:00,83731.765625,2025-12-03 10:00:00,,2025-12-03 10:00:00,53.70000076293945
2026-01-07 10:00:00,53.70000076293945,840.0,2025-12-03 10:00:00,2025-12-03 14:00:00,53.70000076293945,,2026-01-02 10:00:00,2026-01-02 14:00:00,274.0,2026-01-06 10:00:00,2026-01-06 14:00:00,332.0,2026-01-06 10:00:00,2026-01-06 14:00:00,356.0,2026-01-06 10:00:00,2026-01-06 14:00:00,348.0,2026-01-06 10:00:00,2026-01-06 14:00:00,364.92230224609375,2026-01-07 10:00:00,200.830078125,2026-01-07 10:00:00,3.983879327774048,2026-01-07 10:00:00,86510.3046875,2026-01-07 10:00:00,,2026-01-07 10:00:00,52.900001525878906
2026-02-11 10:00:00,52.900001525878906,840.0,2026-01-07 10:00:00,2026-01-07 14:00:00,53.70000076293945,,2026-02-04 10:00:00,2026-02-04 14:00:00,272.0,2026-02-10 10:00:00,2026-02-10 14:00:00,328.0,2026-02-10 10:00:00,2026-02-10 14:00:00,355.0,2026-02-10 10:00:00,2026-02-10 14:00:00,344.0,2026-02-10 10:00:00,2026-02-10 14:00:00,374.25823974609375,2026-02-11 10:00:00,228.7037506103516,2026-02-11 10:00:00,3.862282037734986,2026-02-11 10:00:00,93358.921875,2026-02-11 10:00:00,,2026-02-11 10:00:00,52.599998474121094
2026-03-12 10:00:00,52.599998474121094,696.0,2026-02-11 10:00:00,2026-02-11 14:00:00,52.900001525878906,832.4000244140625,2026-03-11 14:30:00,2026-03-11 18:30:00,,2026-02-16 10:00:00,2026-02-16 14:00:00,,2026-02-16 10:00:00,2026-02-16 14:00:00,351.0,2026-03-11 10:00:00,2026-03-11 14:00:00,342.0,2026-03-11 10:00:00,2026-03-11 14:00:00,373.9651184082031,2026-03-12 10:00:00,247.2201690673828,2026-03-12 10:00:00,3.793580055236816,2026-03-12 10:00:00,94837.84375,2026-03-12 10:00:00,,2026-03-12 10:00:00,51.70000076293945
2026-05-25 10:00:00,,1776.0,2026-03-12 10:00:00,2026-03-12 14:00:00,,834.5,2026-05-24 10:00:00,2026-05-24 14:00:00,274.0,2026-05-24 20:00:00,2026-05-25 00:00:00,335.0,2026-05-24 20:00:00,2026-05-25 00:00:00,351.0,2026-05-24 10:00:00,2026-05-24 14:00:00,354.0,2026-05-24 20:00:00,2026-05-25 00:00:00,356.8680725097656,2026-05-25 10:00:00,236.1976318359375,2026-05-25 10:00:00,3.9761691093444815,2026-05-25 10:00:00,89578.9921875,2026-05-25 10:00:00,53.910557647163046,2026-05-25 10:00:00,53.79999923706055
2026-06-04 10:00:00,53.79999923706055,240.0,2026-05-25 10:00:00,2026-05-25 14:00:00,52.599998474121094,837.4000244140625,2026-06-03 10:00:00,2026-06-03 14:00:00,276.0,2026-06-03 10:00:00,2026-06-03 14:00:00,342.0,2026-06-03 10:00:00,2026-06-03 14:00:00,358.0,2026-06-03 10:00:00,2026-06-03 14:00:00,362.0,2026-06-03 10:00:00,2026-06-03 14:00:00,352.4788818359375,2026-06-04 10:00:00,229.0533599853516,2026-06-04 10:00:00,3.93862533569336,2026-06-04 10:00:00,85345.25,2026-06-04 10:00:00,53.30585720594581,2026-06-04 10:00:00,52.5
2026-07-21 10:00:00,52.5,1128.0,2026-06-04 10:00:00,2026-06-04 14:00:00,52.5,847.4000244140625,2026-07-20 10:00:00,2026-07-20 14:00:00,289.0,2026-07-20 10:00:00,2026-07-20 14:00:00,347.0,2026-07-20 10:00:00,2026-07-20 14:00:00,371.0,2026-07-20 10:00:00,2026-07-20 14:00:00,361.0,2026-07-20 10:00:00,2026-07-20 14:00:00,367.43365478515625,2026-07-21 10:00:00,235.3511505126953,2026-07-21 10:00:00,3.985490560531616,2026-07-21 10:00:00,94037.3359375,2026-07-21 10:00:00,52.3253573046444,2026-07-21 10:00:00,50.0
